,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
279,Maruti Swift Dzire VXI 1.2 BS IV,Pune,2012,"56,269",Petrol,1st,"3,84,599"
280,Maruti Wagon R 1.0 LXI CNG,Pune,2018,"22,982",Petrol + CNG,1st,"4,01,599"
281,Maruti Wagon R 1.0 LXI,Pune,2015,"21,236",Petrol,2nd,"2,96,099"
282,Datsun Redi Go 1.0 S AT,Pune,2018,"29,933",Petrol,1st,"2,91,299"
283,Volkswagen Polo TRENDLINE 1.2L PETROL,Pune,2010,"62,724",Petrol,1st,"2,60,499"
284,Maruti IGNIS DELTA 1.2 K12,Pune,2017,"29,912",Petrol,1st,"4,38,099"
285,Maruti Celerio VXI AMT,Pune,2014,"53,533",Petrol,1st,"3,41,799"
286,Maruti Alto 800 LXI,Pune,2016,"44,351",Petrol,1st,"2,66,499"
287,Hyundai i10 SPORTZ 1.2 KAPPA2,Pune,2010,"52,079",Petrol,2nd,"2,41,799"
288,Ford Ecosport 1.5 TREND TDCI,Pune,2013,"39,015",Diesel,1st,"4,89,099"
289,Hyundai Santro Xing GLS,Pune,2010,"84,400",Petrol,2nd,"1,50,899"
290,Volkswagen Ameo HIGHLINE 1.2,Pune,2016,"9,755",Petrol,1st,"4,95,499"
291,Hyundai i10 MAGNA 1.2,Pune,2009,"24,530",Petrol,1st,"2,07,099"
292,Maruti Swift VXI,Pune,2013,"53,390",Petrol,1st,"3,57,199"
293,Volkswagen Jetta TRENDLINE 1.6,Pune,2010,"54,780",Petrol,1st,"3,25,199"
294,Maruti Wagon R 1.0 LXI,Pune,2013,"55,905",Petrol,1st,"2,55,799"
295,Volkswagen Polo HIGHLINE1.2L PETROL,Pune,2014,"36,709",Petrol,1st,"4,49,099"
296,Maruti Swift ZXI,Pune,2013,"16,906",Petrol,1st,"4,35,199"
297,Maruti Alto 800 LXI CNG,Pune,2014,"57,926",Petrol + CNG,1st,"2,67,299"
298,Honda Amaze 1.2 SMT I VTEC,Pune,2015,"43,575",Petrol,1st,"4,26,999"
299,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Pune,2013,"54,510",Petrol,2nd,"3,31,299"
300,Hyundai Elite i20 SPORTZ (O) 1.2,Pune,2014,"23,661",Petrol,1st,"4,81,999"
301,Toyota Corolla Altis 1.8 G,Pune,2008,"38,192",Petrol,3rd,"2,27,399"
302,Maruti Ertiga ZDI,Pune,2013,"54,675",Diesel,1st,"5,56,399"
303,Maruti Alto LXI,Pune,2010,"64,268",Petrol,2nd,"1,44,599"
304,Maruti IGNIS ZETA 1.2 K12 AMT,Pune,2017,"8,480",Petrol,1st,"5,27,599"
305,Hyundai i20 ASTA 1.2,Pune,2010,"43,167",Petrol,2nd,"2,71,699"
306,Hyundai Elite i20 SPORTZ (O) 1.2,Pune,2014,"49,596",Petrol,1st,"4,79,299"
307,Maruti A Star VXI,Pune,2010,"51,416",Petrol,1st,"2,16,299"
308,Hyundai Elite i20 SPORTZ 1.2,Pune,2015,"40,536",Petrol,2nd,"4,88,499"
309,Maruti Swift VXI,Pune,2015,"32,936",Petrol,1st,"4,40,999"
310,Maruti IGNIS DELTA 1.2 K12,Pune,2018,"11,972",Petrol,1st,"4,44,699"
311,Maruti Alto K10 VXI (O) AMT,Pune,2018,"13,563",Petrol,1st,"3,59,299"
312,Maruti Vitara Brezza VDI,Pune,2016,"31,388",Diesel,1st,"6,62,999"
313,Hyundai Verna FLUIDIC 1.6 SX VTVT OPT,Pune,2012,"68,574",Petrol,1st,"3,94,099"
314,Maruti Swift VXI 1.3,Pune,2009,"47,873",Petrol,1st,"2,23,099"
315,Maruti Celerio VXI AMT,Pune,2017,"20,176",Petrol,1st,"4,35,499"
316,Maruti New  Wagon-R LXI CNG 1.0 L,Pune,2019,"14,129",Petrol + CNG,1st,"5,27,599"
317,Maruti Swift Dzire VXI 1.2 BS IV,Pune,2015,"57,742",Petrol,2nd,"4,32,199"
318,Hyundai NEW SANTRO SPORTZ 1.1,Pune,2018,"10,105",Petrol,1st,"4,82,399"
319,Maruti OMNI E STD,Pune,2019,"19,701",Petrol,1st,"2,81,099"
320,Maruti Swift VXI,Pune,2014,"58,732",Petrol,2nd,"3,59,099"
321,Tata Tiago XT 1.2 REVOTRON,Pune,2018,"29,682",Petrol,1st,"4,51,799"
322,Honda Mobilio 1.5 V I VTEC,Pune,2015,"58,321",Petrol,2nd,"4,58,899"
323,Maruti Ertiga ZDI,Pune,2012,"46,331",Diesel,2nd,"5,63,299"
324,Honda City V MT PETROL,Pune,2016,"32,972",Petrol,1st,"6,50,399"
325,Volkswagen Polo GT TSI 1.2 PETROL AT,Pune,2015,"31,433",Petrol,1st,"5,36,499"
326,Ford Figo 1.2 TITANIUM DURATEC,Pune,2010,"74,430",Petrol,2nd,"1,72,199"
327,Maruti Baleno ZETA 1.2 K12,Pune,2018,"4,583",Petrol,1st,"6,50,899"
328,Maruti Swift VDI,Pune,2019,"14,800",Diesel,1st,"6,48,599"
329,Hyundai i20 Active 1.2 S,Pune,2016,"22,069",Petrol,2nd,"4,98,899"
330,Maruti Wagon R 1.0 VXI AMT,Pune,2016,"54,988",Petrol,2nd,"3,56,999"
331,Maruti Alto K10 VXI,Pune,2012,"72,148",Petrol,2nd,"1,90,499"
332,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Pune,2015,"27,404",Petrol,3rd,"4,26,099"
333,Hyundai i10 MAGNA 1.2,Pune,2009,"61,749",Petrol,2nd,"1,77,699"
334,Tata Nano TWIST XTA,Pune,2016,"71,051",Petrol,1st,"1,75,699"
335,Maruti Baleno DELTA 1.2 K12 AMT,Pune,2018,"38,598",Petrol,1st,"5,79,299"
336,Maruti Zen Estilo LXI,Pune,2008,"18,972",Petrol,1st,"1,47,699"
337,Honda City VX MT PETROL,Pune,2016,"30,191",Petrol,1st,"6,68,499"
338,Maruti Alto LXI,Pune,2009,"35,094",Petrol,1st,"1,48,899"
339,Volkswagen Ameo HIGHLINE 1.2,Pune,2016,"43,771",Petrol,1st,"4,36,899"
340,Honda Brio 1.2 S MT I VTEC,Pune,2015,"62,946",Petrol,1st,"3,14,799"
341,Maruti Alto K10 VXI,Pune,2014,"56,479",Petrol,1st,"2,46,899"
342,Maruti Celerio VXI AMT,Pune,2014,"60,759",Petrol,2nd,"3,26,999"
343,Maruti Wagon R 1.0 VXI,Pune,2015,"55,390",Petrol,1st,"3,40,699"
344,Maruti Swift VXI,Pune,2015,"64,108",Petrol,1st,"4,08,499"
345,Maruti Baleno ZETA 1.2 K12 AMT,Pune,2018,"6,327",Petrol,1st,"7,05,399"
346,Maruti Ritz VXI BS IV,Pune,2009,"72,696",Petrol,1st,"1,72,899"
347,Honda WR-V 1.2 i-VTEC S MT,Pune,2017,"45,582",Petrol,1st,"5,49,499"
348,Jeep Compass LIMITED (O) 2.0,Pune,2017,"9,721",Diesel,1st,"15,60,399"
349,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Pune,2015,"71,225",Petrol,1st,"4,16,099"
350,Honda CRV 2.4 AT 4WD AVN,Pune,2015,"70,001",Petrol,2nd,"11,58,299"
351,Hyundai i20 MAGNA O 1.4 CRDI,Pune,2012,"81,392",Diesel,3rd,"2,92,899"
352,Honda City V MT PETROL,Pune,2013,"1,06,215",Petrol,1st,"3,90,199"
353,Maruti Swift ZXI AMT,Pune,2019,"21,245",Petrol,1st,"6,78,399"
354,Ford Figo Aspire 1.5 TREND DIESEL,Pune,2015,"59,038",Diesel,1st,"4,81,199"
355,Skoda Fabia AMBIENTE 1.2 MPI,Pune,2011,"80,826",Petrol,1st,"2,12,299"
356,Honda Brio 1.2 S MT I VTEC,Pune,2012,"71,493",Petrol,1st,"2,57,099"
357,Nissan Terrano XL PLUS 85 PS DEISEL,Pune,2013,"79,096",Diesel,2nd,"4,04,599"
358,Tata NEXON XM 1.5,Pune,2019,"35,173",Diesel,1st,"7,71,999"
359,Maruti Ritz VXI BS IV,Pune,2013,"63,475",Petrol,2nd,"2,91,599"
360,Ford Figo 1.4 TITANIUM DURATORQ,Pune,2011,"83,003",Diesel,1st,"2,69,399"
361,Maruti Swift Dzire VXI 1.2 BS IV,Pune,2012,"77,481",Petrol,1st,"3,45,599"
362,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2013,"64,501",Petrol,1st,"2,62,599"
363,Maruti Swift VDI,Pune,2013,"69,448",Diesel,1st,"3,83,999"
364,Hyundai Elite i20 ASTA 1.2 AT,Pune,2018,"32,813",Petrol,1st,"6,65,099"
365,Toyota Etios V,Pune,2011,"90,883",Petrol,1st,"2,65,199"
366,Maruti Swift Dzire VXI 1.2 BS IV,Pune,2016,"54,503",Petrol,1st,"4,92,599"
367,Maruti Ertiga VXI CNG,Pune,2015,"87,925",Petrol + CNG,2nd,"5,67,299"
368,Maruti Wagon R 1.0 LXI CNG,Pune,2015,"68,611",Petrol + CNG,3rd,"3,29,299"
369,Tata NEXON XZ+ 1.5,Pune,2018,"36,514",Diesel,1st,"8,60,382"
370,BMW X1 SDRIVE 20D,Pune,2016,"24,476",Diesel,3rd,"16,25,399"
371,Hyundai Santro Xing GLS,Pune,2010,"98,169",Petrol,1st,"1,42,599"
372,Maruti Swift ZXI 1.3,Pune,2008,"83,232",Petrol,2nd,"2,06,099"
373,Maruti Wagon R 1.0 LXI CNG,Pune,2012,"82,862",Petrol + CNG,1st,"2,95,199"
374,Tata Hexa Varicor 400 XTA,Pune,2017,"29,059",Diesel,1st,"11,35,299"
375,Tata Indica Vista AURA ABS QUADRAJET BS IV,Pune,2011,"1,12,884",Diesel,2nd,"1,34,299"
376,Maruti Baleno DELTA 1.2 K12,Pune,2018,"47,926",Petrol,1st,"5,60,299"
377,Maruti Alto 800 LXI CNG,Pune,2014,"76,131",Petrol + CNG,1st,"2,54,999"
378,Maruti Ciaz ZETA 1.3 DDIS SHVS,Pune,2017,"86,385",Diesel,1st,"6,96,599"
379,Toyota Innova 2.5 G4 8 STR,Pune,2008,"64,201",Diesel,1st,"4,42,999"
380,Tata Harrier XZ 2.0L Kryotec,Pune,2019,"16,321",Diesel,1st,"14,62,699"
381,Maruti Ciaz ZDI SHVS HYBIRD,Pune,2016,"72,862",Diesel,1st,"6,21,799"
382,Maruti Ciaz VXI,Pune,2014,"69,308",Petrol,1st,"4,52,299"
383,Maruti Swift VXI,Pune,2013,"88,454",Petrol,1st,"3,41,799"
384,Maruti Swift ZDI,Pune,2015,"99,364",Diesel,2nd,"4,45,499"
385,Hyundai Verna 1.6 SX (O) CRDI MT,Pune,2018,"23,718",Diesel,2nd,"8,86,899"
386,Maruti Ertiga VDI ABS,Pune,2015,"79,830",Diesel,1st,"6,67,299"
387,Ford Ecosport 1.5TITANIUM TDCI,Pune,2014,"71,930",Diesel,1st,"5,73,199"
388,Maruti Swift ZDI AMT,Pune,2018,"50,418",Diesel,1st,"6,80,199"
389,Hyundai i20 MAGNA O 1.2,Pune,2011,"1,23,568",Petrol,2nd,"2,76,299"
390,Maruti Wagon R 1.0 VXI,Pune,2015,"75,146",Petrol,1st,"3,49,899"
391,Volkswagen Ameo HIGHLINE PLUS DSG 1.5,Pune,2019,"16,641",Diesel,1st,"8,25,099"
392,Maruti Vitara Brezza ZDI PLUS,Pune,2017,"73,230",Diesel,1st,"8,46,999"
393,Maruti Dzire ZXI,Pune,2017,"65,919",Petrol,1st,"6,47,999"
394,Maruti Ertiga VDI SHVS,Pune,2018,"82,508",Diesel,1st,"8,37,899"
395,Tata Hexa Varicor 400 XTA,Pune,2017,"22,399",Diesel,1st,"12,61,399"
396,Hyundai Elite i20 MAGNA 1.2,Pune,2016,"95,260",Petrol,1st,"4,37,999"
397,Hyundai Santa Fe 2WD AT,Pune,2014,"79,090",Diesel,1st,"10,81,199"
398,Honda City V MT PETROL,Pune,2009,"1,48,906",Petrol,2nd,"2,25,999"
399,Maruti Ertiga ZDI PLUS SHVS,Pune,2017,"86,128",Diesel,2nd,"7,71,699"
400,Volkswagen Polo TRENDLINE 1.2L PETROL,Pune,2011,"98,999",Petrol,1st,"2,26,099"
401,Maruti A Star VXI,Pune,2009,"1,07,840",Petrol,1st,"1,76,899"
402,BMW 5 Series 520D 2.0,Pune,2013,"93,457",Diesel,2nd,"13,36,799"
403,Maruti Alto 800 LXI CNG,Pune,2014,"88,163",Petrol + CNG,2nd,"2,08,699"
404,Mahindra XUV500 W8 FWD,Pune,2015,"93,753",Diesel,1st,"7,33,799"
405,Nissan Sunny XV DIESEL,Pune,2012,"1,18,754",Diesel,2nd,"2,72,699"
406,Hyundai Eon ERA PLUS,Pune,2014,"87,051",Petrol,2nd,"2,27,399"
407,Fiat Grand Punto SPORT 1.3,Pune,2014,"81,737",Diesel,1st,"3,12,199"
408,Hyundai i20 ASTA 1.2,Pune,2009,"1,06,257",Petrol,1st,"2,22,999"
409,Hyundai Verna FLUIDIC 1.6 EX CRDI,Pune,2012,"1,01,815",Diesel,2nd,"4,02,399"
410,Toyota Innova 2.5 VX 7 STR BS IV,Pune,2015,"1,50,202",Diesel,1st,"9,09,299"
411,Maruti Ertiga VDI,Pune,2019,"32,841",Diesel,1st,"10,78,375"
412,Maruti Wagon R 1.0 LXI,Pune,2011,"1,17,927",Petrol,1st,"2,25,499"
413,Toyota Corolla Altis VL AT,Pune,2015,"50,867",Petrol,2nd,"8,74,499"
414,Mahindra XUV500 W10 FWD,Pune,2016,"1,05,691",Diesel,1st,"9,20,999"
415,Maruti Baleno ALPHA DDIS 190,Pune,2016,"92,601",Diesel,1st,"5,86,999"
416,Honda Jazz 1.2 SELECT I VTEC,Pune,2011,"1,20,872",Petrol,1st,"2,86,799"
417,Hyundai Creta 1.6 SX (O) VTVT,Pune,2018,"21,960",Petrol,1st,"10,83,999"
418,Maruti New  Wagon-R LXI CNG 1.0 L,Pune,2019,"39,718",Petrol + CNG,1st,"5,34,999"
419,Hyundai i10 MAGNA 1.2,Pune,2008,"1,19,960",Petrol,2nd,"1,91,899"
420,Maruti Wagon R 1.0 VXI,Pune,2010,"1,09,899",Petrol,1st,"2,38,899"
421,Hyundai i10 ERA 1.1 IRDE,Pune,2009,"1,19,014",Petrol,3rd,"1,69,899"
422,Volkswagen Vento HIGHLINE DIESEL,Pune,2014,"96,263",Diesel,2nd,"3,91,799"
423,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Pune,2015,"78,599",Diesel,2nd,"8,82,999"
424,Audi A4 2.0 TDI,Pune,2011,"1,04,520",Diesel,2nd,"6,80,799"
425,Hyundai Creta 1.4 S CRDI,Pune,2018,"81,267",Diesel,2nd,"8,08,499"
426,Maruti Alto 800 LXI CNG,Pune,2016,"99,124",Petrol + CNG,2nd,"2,61,899"
427,Maruti Swift LXI,Pune,2010,"1,16,872",Petrol,2nd,"2,62,099"
428,Maruti Wagon R 1.0 LXI CNG,Pune,2015,"1,06,944",Petrol + CNG,1st,"3,02,599"
429,Honda City VX MT DIESEL,Pune,2015,"1,01,660",Diesel,1st,"5,38,699"
430,Maruti Wagon R 1.0 LXI CNG,Pune,2014,"96,335",Petrol + CNG,2nd,"2,77,399"
431,Maruti Swift Dzire ZDI,Pune,2015,"1,12,267",Diesel,1st,"5,31,799"
432,Skoda Octavia ELEGANCE 2.0 TDI CR AT,Pune,2014,"72,547",Diesel,1st,"8,51,599"
433,Maruti Swift VDI,Pune,2009,"1,23,493",Diesel,2nd,"2,08,299"
434,Maruti Wagon R 1.0 LXI CNG,Pune,2013,"1,21,461",Petrol + CNG,1st,"2,78,399"
435,BMW 3 Series 320D LUXURYLINE,Pune,2015,"52,820",Diesel,1st,"17,20,599"
436,Maruti Wagon R 1.0 LXI,Pune,2010,"2,10,074",Petrol,1st,"1,82,399"
437,Renault Duster 85 PS RXE,Pune,2013,"1,58,768",Diesel,1st,"3,78,499"
438,BMW X1 SDRIVE 20D,Pune,2011,"1,01,848",Diesel,2nd,"7,30,999"
439,Maruti Alto K10 LXI CNG,Pune,2015,"1,15,447",Petrol + CNG,1st,"2,49,099"
440,Maruti Swift Dzire ZDI,Pune,2011,"1,23,354",Diesel,1st,"2,97,299"
441,Renault Kwid RXT,Pune,2016,"1,07,578",Petrol,1st,"2,43,899"
442,Ford Ecosport 1.5TITANIUM TDCI,Pune,2013,"1,04,672",Diesel,1st,"4,82,299"
443,Hyundai Xcent SX 1.2,Pune,2015,"1,13,465",Petrol,1st,"3,94,699"
444,Volkswagen Polo COMFORTLINE 1.2L PETROL,Pune,2012,"1,40,417",Petrol,1st,"3,02,899"
445,Toyota Fortuner 2.8 4x2 AT,Pune,2016,"1,46,630",Diesel,1st,"23,34,599"
446,Honda City V MT DIESEL,Pune,2014,"1,01,866",Diesel,2nd,"5,05,099"
447,Maruti Swift Dzire VDI BS IV,Pune,2010,"1,60,205",Diesel,2nd,"2,64,699"
448,Honda City V MT DIESEL,Pune,2014,"1,17,430",Diesel,2nd,"5,07,999"
449,Volkswagen Polo HIGHLINE1.5L DIESEL,Pune,2014,"1,06,640",Diesel,1st,"3,94,799"
450,Toyota Innova Crysta 2.8 GX AT 7 STR,Pune,2017,"98,968",Diesel,1st,"15,33,799"
451,Skoda Rapid 1.5 TDI MT ELEGANCE,Pune,2015,"1,09,203",Diesel,2nd,"4,52,999"
452,Honda Amaze 1.2 VXMT I VTEC,Pune,2014,"1,51,898",Petrol,1st,"2,98,999"
453,Volkswagen Polo HIGHLINE1.2L DIESEL,Pune,2013,"1,32,643",Diesel,1st,"2,96,299"
454,Hyundai Verna FLUIDIC 1.6 CRDI  S AT,Pune,2016,"1,07,150",Diesel,1st,"7,00,899"
455,Toyota Innova 2.5 G4 8 STR,Pune,2008,"1,82,406",Diesel,2nd,"3,75,599"
456,Renault Duster 85 PS RXL,Pune,2016,"1,17,094",Diesel,1st,"6,30,599"
457,Ford Ecosport 1.5 TITANIUMTDCI OPT,Pune,2014,"1,19,705",Diesel,1st,"5,32,699"
458,Toyota Innova 2.5 VX 8 STR BS IV,Pune,2015,"1,18,591",Diesel,1st,"8,99,999"
459,Volkswagen Polo COMFORTLINE 1.5L DIESEL,Pune,2015,"1,33,949",Diesel,1st,"3,82,499"
460,Maruti Ciaz ZXI PLUS,Pune,2015,"1,42,015",Petrol,1st,"4,93,099"
461,Hyundai i20 SPORTZ 1.2 VTVT,Pune,2012,"1,05,532",Petrol,2nd,"2,94,599"
462,Maruti Swift VDI,Pune,2012,"1,25,428",Diesel,2nd,"3,42,699"
463,Volkswagen Vento COMFORTLINE DIESEL,Pune,2013,"1,20,100",Diesel,1st,"4,26,399"
464,Toyota Fortuner 3.0 MT 4X2,Pune,2015,"2,76,496",Diesel,1st,"13,53,999"
465,Maruti Ertiga VDI SHVS,Pune,2018,"1,19,308",Diesel,1st,"7,74,199"
466,Mahindra Scorpio S10 AT,Pune,2016,"1,46,958",Diesel,1st,"8,18,499"
467,Skoda Octavia ELEGANCE 1.8 TSI AT,Pune,2014,"1,58,960",Petrol,1st,"7,58,699"
468,BMW X1 SDRIVE 20D,Pune,2011,"1,66,437",Diesel,1st,"7,52,899"
469,Tata Safari Storme 2.2 VX 4X2,Pune,2016,"1,50,831",Diesel,1st,"6,27,899"
470,Toyota Fortuner 3.0 AT 4X2,Pune,2012,"1,72,356",Diesel,3rd,"10,14,399"
471,Maruti Swift Dzire VDI BS IV,Pune,2014,"1,06,190",Diesel,1st,"4,70,499"
472,Volkswagen Jetta HIGHLINE TDI AT,Pune,2015,"98,975",Diesel,1st,"8,48,799"
473,Hyundai i20 MAGNA O 1.2,Pune,2012,"37,709",Petrol,2nd,"3,33,999"
474,Ford Figo 1.2 ZXI DURATEC,Pune,2011,"72,613",Petrol,3rd,"1,74,799"
475,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Pune,2014,"38,327",Petrol,2nd,"3,57,499"
476,Maruti Baleno ALPHA 1.2 K12,Pune,2016,"61,456",Petrol,1st,"4,83,199"
477,Nissan Terrano XE 85 PS DEISEL,Pune,2013,"76,875",Diesel,2nd,"3,83,099"
478,Hyundai Creta 1.6 SX CRDI,Pune,2018,"16,918",Diesel,1st,"11,00,099"
479,Maruti Ciaz VDI+ SHVS,Pune,2016,"82,646",Diesel,1st,"5,96,399"
480,Honda Amaze 1.2 SMT I VTEC,Pune,2014,"24,048",Petrol,1st,"4,41,199"
481,Maruti Swift Dzire VXI,Pune,2009,"42,533",Petrol,2nd,"2,72,299"
482,Hyundai i20 SPORTZ 1.2 VTVT,Pune,2013,"25,341",Petrol,1st,"3,37,699"
483,Maruti Wagon R 1.0 VXI,Pune,2013,"39,011",Petrol,1st,"2,84,399"
484,Hyundai i10 MAGNA,Pune,2008,"36,986",Petrol,2nd,"1,72,299"
485,Honda Brio 1.2 S MT I VTEC,Pune,2012,"13,567",Petrol,3rd,"3,08,599"
486,Maruti Ritz LXI,Pune,2011,"33,412",Petrol,1st,"2,61,799"
487,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Pune,2016,"21,970",Petrol,2nd,"4,23,999"
488,Maruti Wagon R 1.0 LXI,Pune,2013,"13,688",Petrol,1st,"3,26,199"
489,Honda Brio 1.2 S MT I VTEC,Pune,2012,"19,373",Petrol,1st,"3,17,699"
490,Maruti Celerio VXI AMT,Pune,2014,"32,033",Petrol,1st,"3,91,099"
491,Maruti Ritz ZXI,Pune,2010,"54,654",Petrol,2nd,"2,64,799"
492,Hyundai Santro Xing GLS,Pune,2012,"43,847",Petrol,3rd,"2,00,299"
493,Maruti Wagon R 1.0 LXI,Pune,2012,"20,712",Petrol,2nd,"2,58,399"
494,Maruti Wagon R 1.0 VXI,Pune,2014,"11,365",Petrol,1st,"3,65,899"
495,Maruti Wagon R 1.0 VXI,Pune,2012,"39,652",Petrol,3rd,"2,82,999"
496,Maruti Celerio VXI,Pune,2014,"15,206",Petrol,1st,"3,60,999"
497,Toyota Etios Liva GD,Pune,2012,"51,484",Diesel,1st,"3,01,599"
498,Maruti A Star VXI ABS AT,Pune,2012,"39,141",Petrol,1st,"3,03,099"
499,Maruti Wagon R 1.0 VXI,Pune,2014,"6,858",Petrol,1st,"3,58,399"
500,Maruti Alto K10 VXI AMT,Pune,2016,"13,851",Petrol,1st,"3,48,399"
501,Hyundai Elite i20 MAGNA 1.2,Pune,2016,"18,043",Petrol,2nd,"5,20,699"
502,Volkswagen Polo HIGHLINE1.2L PETROL,Pune,2011,"42,836",Petrol,3rd,"2,86,399"
503,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2011,"43,411",Petrol,2nd,"2,42,999"
504,Maruti Alto K10 VXI,Pune,2011,"47,057",Petrol,1st,"1,96,599"
505,Honda City S MT PETROL,Pune,2011,"35,630",Petrol,1st,"3,45,399"
506,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2011,"47,607",Petrol,1st,"2,47,399"
507,Maruti Alto 800 LXI,Pune,2015,"3,370",Petrol,1st,"2,70,099"
508,Maruti Alto K10 VXI AMT,Pune,2016,"15,395",Petrol,1st,"3,22,899"
509,Maruti Alto 800 LXI,Pune,2017,"20,192",Petrol,1st,"2,94,999"
510,Maruti Wagon R 1.0 VXI,Pune,2014,"32,498",Petrol,2nd,"2,78,799"
511,Honda Jazz 1.2 BASE I VTEC,Pune,2010,"41,759",Petrol,1st,"2,83,399"
512,Maruti Wagon R 1.0 VXI,Pune,2015,"13,522",Petrol,1st,"3,64,299"
513,Maruti Alto 800 LXI,Pune,2017,"12,009",Petrol,1st,"2,80,299"
514,Hyundai Santro Xing GLS,Pune,2009,"25,374",Petrol,1st,"1,58,599"
515,Maruti Wagon R 1.0 VXI,Pune,2012,"40,091",Petrol,1st,"2,95,499"
516,Renault Kwid RXT 1.0 EASY-R  AT,Pune,2016,"20,320",Petrol,1st,"3,60,399"
517,Maruti Wagon R 1.0 VXI,Pune,2012,"25,748",Petrol,2nd,"2,70,599"
518,Maruti Alto 800 LXI,Pune,2013,"36,374",Petrol,1st,"2,42,699"
519,Maruti Swift ZXI,Pune,2012,"50,581",Petrol,1st,"4,06,299"
520,Honda Brio 1.2 S MT I VTEC,Pune,2013,"44,622",Petrol,1st,"2,81,999"
521,Maruti Swift VXI,Pune,2014,"35,965",Petrol,1st,"3,88,499"
522,Renault Kwid RXL,Pune,2016,"27,792",Petrol,2nd,"2,72,399"
523,Maruti Alto 800 LXI,Pune,2012,"45,103",Petrol,1st,"2,55,499"
524,Honda Brio 1.2 V MT I VTEC,Pune,2012,"33,456",Petrol,2nd,"3,55,399"
525,Maruti Alto K10 VXI,Pune,2018,"6,082",Petrol,1st,"3,49,699"
526,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2013,"39,040",Petrol,1st,"2,99,099"
527,Maruti Swift VXI,Pune,2012,"47,260",Petrol,1st,"3,64,799"
528,Hyundai i20 SPORTZ 1.2 O,Pune,2011,"36,791",Petrol,2nd,"3,21,499"
529,Maruti Alto 800 VXI,Pune,2016,"19,176",Petrol,1st,"2,91,599"
530,Maruti Wagon R 1.0 LXI,Pune,2012,"48,921",Petrol,1st,"2,69,699"
531,Hyundai i10 MAGNA 1.2,Pune,2010,"49,048",Petrol,1st,"1,92,699"
532,Maruti Wagon R 1.0 LXI,Pune,2013,"24,065",Petrol,1st,"3,12,999"
533,Hyundai Grand i10 SPORTS 1.2 VTVT,Pune,2015,"9,307",Petrol,1st,"4,17,699"
534,Maruti Alto K10 LXI,Pune,2011,"43,815",Petrol,2nd,"1,78,199"
535,Maruti Wagon R 1.0 VXI,Pune,2011,"36,253",Petrol,1st,"2,68,699"
536,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2011,"32,101",Petrol,1st,"2,25,599"
537,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Pune,2015,"34,885",Petrol,1st,"4,38,299"
538,Hyundai i10 MAGNA 1.1 IRDE2,Pune,2014,"13,068",Petrol,1st,"3,64,199"
539,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2012,"50,107",Petrol,3rd,"2,43,699"
540,Honda Brio 1.2 S MT I VTEC,Pune,2012,"42,049",Petrol,1st,"3,19,099"
541,Maruti Alto 800 LXI,Pune,2013,"40,256",Petrol,1st,"2,49,399"
542,Maruti Swift VXI,Pune,2017,"15,174",Petrol,1st,"5,00,199"
543,Maruti Alto 800 LXI,Pune,2013,"26,848",Petrol,1st,"2,35,999"
544,Hyundai i10 MAGNA 1.1 IRDE2,Pune,2016,"12,479",Petrol,1st,"3,56,899"
545,Hyundai Grand i10 magna 1.2 crdi,Pune,2018,"15,683",Diesel,1st,"5,38,799"
546,Maruti Wagon R VXI,Pune,2011,"26,689",Petrol,1st,"3,17,599"
547,Maruti Wagon R 1.0 VXI,Pune,2017,"19,428",Petrol,1st,"4,21,099"
548,Maruti Wagon R LXI,Pune,2009,"25,001",Petrol,1st,"1,83,099"
549,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2010,"41,923",Petrol,2nd,"2,27,299"
550,Hyundai i10 MAGNA 1.2 KAPPA2,Pune,2012,"39,357",Petrol,1st,"2,80,799"
551,Maruti Alto K10 LXI,Pune,2014,"37,168",Petrol,3rd,"2,02,399"
552,Hyundai Grand i10 SPORTS 1.2 VTVT,Pune,2014,"25,150",Petrol,1st,"4,03,299"
553,Maruti Wagon R 1.0 VXI,Pune,2015,"30,131",Petrol,1st,"3,34,799"
554,Honda Brio 1.2 V MT I VTEC,Pune,2012,"24,171",Petrol,2nd,"2,98,399"
555,Hyundai i10 ERA 1.1 IRDE,Pune,2011,"37,732",Petrol,2nd,"2,16,899"
556,Maruti IGNIS DELTA 1.2 K12,Pune,2017,"3,634",Petrol,1st,"4,66,899"
557,Maruti Alto 800 LXI,Pune,2012,"9,042",Petrol,2nd,"2,40,599"
