,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
272,Maruti Alto 800 LXI,Chandigarh,2013,"74,820",Petrol,1st,"2,05,799"
273,Maruti Vitara Brezza VDI,Chandigarh,2018,"40,769",Diesel,1st,"6,95,699"
274,Hyundai i10 MAGNA 1.1 IRDE2,Chandigarh,2011,"66,492",Petrol,1st,"2,57,299"
275,Maruti Swift ZDI,Chandigarh,2012,"79,122",Diesel,2nd,"3,69,399"
276,Maruti Swift VDI,Chandigarh,2014,"79,144",Diesel,1st,"3,65,999"
277,Maruti Swift Dzire VDI ABS,Chandigarh,2015,"78,413",Diesel,1st,"4,67,699"
278,Honda City S MT PETROL,Chandigarh,2010,"87,755",Petrol,2nd,"3,20,599"
279,Maruti Swift VDI ABS,Chandigarh,2015,"72,533",Diesel,2nd,"4,03,999"
280,Mahindra TUV300 T8 AT,Chandigarh,2015,"71,692",Diesel,2nd,"5,53,499"
281,Hyundai Santro Xing GL PLUS,Chandigarh,2011,"66,464",Petrol,1st,"1,87,899"
282,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"81,549",Diesel,1st,"3,81,699"
283,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2011,"73,012",Petrol,2nd,"2,45,599"
284,Maruti Swift VDI ABS,Chandigarh,2015,"82,293",Diesel,2nd,"3,64,299"
285,Honda Jazz 1.2 BASE I VTEC,Chandigarh,2010,"69,305",Petrol,1st,"3,27,899"
286,Maruti Swift Dzire VXI,Chandigarh,2010,"84,445",Petrol,1st,"2,50,499"
287,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"80,181",Diesel,1st,"3,31,399"
288,Ford Figo 1.4 LXI DURATORQ,Chandigarh,2012,"1,09,230",Diesel,1st,"2,26,299"
289,Maruti Ritz VXI BS IV,Chandigarh,2011,"76,919",Petrol,1st,"2,42,799"
290,Mahindra Scorpio S8,Chandigarh,2015,"60,362",Diesel,2nd,"8,37,799"
291,Toyota Innova Crysta Touring Sport Diesel MT,Chandigarh,2017,"51,238",Diesel,1st,"17,06,699"
292,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"1,49,275",Diesel,1st,"3,39,599"
293,Maruti Vitara Brezza VDI AMT,Chandigarh,2019,"33,317",Diesel,1st,"7,62,599"
294,Maruti Swift VDI,Chandigarh,2015,"86,567",Diesel,1st,"3,63,699"
295,Honda City S MT PETROL,Chandigarh,2010,"86,768",Petrol,3rd,"3,41,799"
296,Maruti Swift ZDI,Chandigarh,2012,"80,936",Diesel,1st,"3,09,499"
297,Maruti Wagon R LXI MINOR,Chandigarh,2008,"56,724",Petrol,1st,"1,80,199"
298,Hyundai Eon D LITE PLUS,Chandigarh,2013,"79,810",Petrol,1st,"1,85,599"
299,Mahindra Scorpio S10,Chandigarh,2016,"54,407",Diesel,1st,"9,93,199"
300,Maruti Ertiga ZDI,Chandigarh,2012,"81,227",Diesel,2nd,"3,72,499"
301,Maruti Alto K10 LXI,Chandigarh,2011,"80,346",Petrol,1st,"2,09,199"
302,Toyota Etios Liva D 4D GD,Chandigarh,2012,"87,914",Diesel,1st,"2,60,799"
303,Maruti Zen Estilo VXI,Chandigarh,2009,"98,519",Petrol,1st,"1,60,199"
304,Maruti Swift VDI ABS,Chandigarh,2014,"83,368",Diesel,1st,"3,60,399"
305,Maruti Swift Dzire VDI BS IV,Chandigarh,2015,"75,571",Diesel,2nd,"4,00,499"
306,Maruti Swift VDI,Chandigarh,2012,"80,904",Diesel,1st,"3,04,799"
307,Maruti Swift VDI,Chandigarh,2014,"82,346",Diesel,1st,"3,52,399"
308,Maruti Swift Dzire VDI,Chandigarh,2013,"79,116",Diesel,1st,"3,74,999"
309,Maruti Wagon R LXI MINOR,Chandigarh,2008,"65,984",Petrol,1st,"1,18,399"
310,Maruti Swift VDI,Chandigarh,2014,"81,137",Diesel,2nd,"3,74,199"
311,Maruti Swift VDI ABS,Chandigarh,2015,"86,417",Diesel,1st,"4,26,799"
312,Honda Brio 1.2 S MT I VTEC,Chandigarh,2011,"1,12,222",Petrol,1st,"2,27,399"
313,Maruti Swift VDI ABS,Chandigarh,2015,"86,072",Diesel,1st,"4,18,899"
314,Maruti Dzire VDI AMT,Chandigarh,2017,"47,036",Diesel,1st,"6,15,799"
315,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"86,194",Diesel,1st,"3,00,699"
316,Maruti Swift VXI,Chandigarh,2011,"95,427",Petrol,2nd,"2,56,499"
317,Maruti Swift VDI,Chandigarh,2012,"89,809",Diesel,1st,"2,84,699"
318,Maruti Swift Dzire ZDI,Chandigarh,2012,"86,622",Diesel,1st,"3,58,799"
319,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"90,249",Diesel,1st,"3,10,299"
320,Maruti Swift VXI,Chandigarh,2017,"58,074",Petrol,1st,"5,02,299"
321,Maruti Swift VDI,Chandigarh,2013,"78,620",Diesel,2nd,"3,55,599"
322,Maruti Ritz VXI,Chandigarh,2009,"1,19,824",Petrol,1st,"1,89,699"
323,Toyota Innova Crysta 2.4 VX 7 STR,Chandigarh,2017,"62,375",Diesel,1st,"16,24,999"
324,Maruti Swift VDI,Chandigarh,2013,"86,036",Diesel,1st,"3,30,399"
325,Maruti Alto K10 VXI,Chandigarh,2017,"58,529",Petrol,1st,"2,86,099"
326,Maruti Swift VXI,Chandigarh,2011,"78,545",Petrol,1st,"3,38,799"
327,Maruti Wagon R Stingray VXI,Chandigarh,2014,"84,706",Petrol,2nd,"3,04,699"
328,Maruti Vitara Brezza VDI,Chandigarh,2016,"70,187",Diesel,1st,"6,26,799"
329,Renault Duster 85 PS RXE,Chandigarh,2016,"66,041",Diesel,2nd,"5,69,099"
330,Toyota Etios Liva GD,Chandigarh,2012,"94,952",Diesel,1st,"2,59,299"
331,Maruti Swift VDI,Chandigarh,2013,"82,591",Diesel,1st,"3,31,999"
332,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2013,"85,110",Petrol,1st,"3,38,599"
333,Maruti Swift Dzire VDI BS IV,Chandigarh,2014,"92,793",Diesel,1st,"3,88,599"
334,Maruti Alto K10 LXI,Chandigarh,2014,"79,502",Petrol,1st,"2,32,399"
335,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"97,973",Diesel,1st,"3,41,399"
336,Maruti S Cross ALPHA SHVS,Chandigarh,2017,"86,066",Diesel,1st,"8,33,299"
337,Honda City VX MT DIESEL,Chandigarh,2014,"75,551",Diesel,1st,"5,45,199"
338,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"92,072",Diesel,1st,"3,06,399"
339,Maruti Swift VDI,Chandigarh,2013,"87,567",Diesel,1st,"3,37,699"
340,Toyota Etios Liva GD SP,Chandigarh,2012,"94,755",Diesel,1st,"2,71,999"
341,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"95,472",Diesel,1st,"2,82,999"
342,Toyota Corolla Altis 1.8 G,Chandigarh,2011,"95,015",Petrol,2nd,"4,28,799"
343,Maruti Swift ZDI,Chandigarh,2014,"72,636",Diesel,1st,"4,42,199"
344,Maruti Swift ZDI,Chandigarh,2012,"96,637",Diesel,2nd,"2,85,199"
345,Hyundai Verna FLUIDIC 1.6 SX CRDI OPT,Chandigarh,2012,"95,741",Diesel,1st,"3,99,699"
346,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"83,315",Diesel,1st,"3,65,199"
347,Toyota Etios G,Chandigarh,2012,"1,19,615",Petrol,1st,"2,98,199"
348,Hyundai Verna FLUIDIC 1.4 CRDI CX,Chandigarh,2014,"84,334",Diesel,1st,"4,73,099"
349,Maruti Swift Dzire ZDI,Chandigarh,2013,"88,228",Diesel,1st,"4,23,299"
350,Maruti Ritz VDI,Chandigarh,2012,"86,937",Diesel,2nd,"2,74,799"
351,Maruti Vitara Brezza VDI,Chandigarh,2018,"67,617",Diesel,1st,"7,29,999"
352,Renault Duster 85 PS RXL,Chandigarh,2012,"97,044",Diesel,2nd,"3,50,899"
353,Maruti Baleno ALPHA DDIS 190,Chandigarh,2016,"81,175",Diesel,1st,"5,27,299"
354,Ford Ecosport 1.5 TDCI TITANIUM PLUS,Chandigarh,2017,"79,368",Diesel,1st,"6,66,299"
355,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chandigarh,2017,"80,682",Diesel,1st,"9,65,299"
356,Renault Duster RXL DIESEL 110,Chandigarh,2013,"74,809",Diesel,1st,"4,22,899"
357,Volkswagen Jetta TRENDLINE 1.4 TSI MT,Chandigarh,2012,"88,973",Petrol,2nd,"4,44,799"
358,Maruti Swift Dzire ZDI,Chandigarh,2013,"77,823",Diesel,1st,"3,71,099"
359,Mahindra Scorpio S10,Chandigarh,2016,"51,569",Diesel,1st,"9,56,699"
360,Maruti Ritz VXI,Chandigarh,2009,"80,590",Petrol,1st,"2,62,699"
361,Maruti Swift Dzire VDI BS IV,Chandigarh,2014,"88,835",Diesel,1st,"3,44,299"
362,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chandigarh,2018,"65,305",Diesel,1st,"11,95,599"
363,Maruti Vitara Brezza VDI,Chandigarh,2016,"78,346",Diesel,1st,"6,01,899"
364,Hyundai Creta 1.6 SX (O) CRDI,Chandigarh,2018,"59,837",Diesel,2nd,"11,41,599"
365,Maruti Swift VDI,Chandigarh,2014,"89,039",Diesel,2nd,"3,31,999"
366,Maruti Swift LXI 1.3,Chandigarh,2008,"1,03,127",Petrol,2nd,"1,89,099"
367,Honda Amaze 1.5 SX MT I DTEC,Chandigarh,2015,"1,08,988",Diesel,1st,"3,42,299"
368,Renault Duster 85 PS RXE,Chandigarh,2013,"84,715",Diesel,2nd,"3,82,699"
369,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chandigarh,2017,"54,815",Diesel,1st,"11,09,299"
370,Maruti Swift VDI ABS,Chandigarh,2015,"76,724",Diesel,1st,"4,11,199"
371,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Chandigarh,2016,"75,292",Petrol + CNG,1st,"3,02,099"
372,Honda Jazz 1.2 BASE I VTEC,Chandigarh,2010,"1,07,333",Petrol,2nd,"2,35,099"
373,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2014,"82,592",Diesel,2nd,"4,45,999"
374,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"79,248",Diesel,2nd,"3,52,799"
375,Maruti Ciaz ALPHA 1.3 DDIS SHVS,Chandigarh,2018,"57,860",Diesel,1st,"7,47,199"
376,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,02,746",Diesel,1st,"3,39,899"
377,Fiat Punto EVO MULTIJET 1.3 90 HP,Chandigarh,2014,"82,095",Diesel,1st,"2,69,199"
378,Maruti Ritz VDI,Chandigarh,2013,"96,288",Diesel,1st,"2,57,299"
379,Mercedes Benz E Class E 220 CDI ELEGANCE,Chandigarh,2013,"52,110",Diesel,1st,"12,47,899"
380,Hyundai i20 ASTA 1.2,Chandigarh,2009,"1,12,303",Petrol,1st,"2,32,099"
381,BMW 3 Series 320D,Chandigarh,2012,"26,566",Diesel,2nd,"10,47,499"
382,Maruti Swift VDI ABS,Chandigarh,2015,"85,551",Diesel,1st,"4,12,099"
383,Maruti Swift VDI,Chandigarh,2012,"1,02,024",Diesel,1st,"2,89,999"
384,Mahindra XUV500 W8 AWD,Chandigarh,2014,"79,878",Diesel,2nd,"6,33,899"
385,Hyundai i20 MAGNA 1.2 VTVT,Chandigarh,2009,"1,26,202",Petrol,1st,"2,48,599"
386,Ford Ecosport 1.5 TREND TDCI,Chandigarh,2015,"90,792",Diesel,1st,"4,89,999"
387,Toyota Etios Liva GD,Chandigarh,2013,"1,12,188",Diesel,1st,"2,73,299"
388,Maruti Ritz LXI,Chandigarh,2010,"1,01,633",Petrol,2nd,"2,12,699"
389,Volkswagen Vento COMFORTLINE DIESEL,Chandigarh,2014,"82,081",Diesel,1st,"3,14,999"
390,Maruti Swift Dzire VXI 1.3,Chandigarh,2009,"1,91,532",Petrol,1st,"1,78,199"
391,Honda City S MT PETROL,Chandigarh,2010,"1,13,701",Petrol,1st,"3,46,399"
392,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2013,"99,449",Diesel,2nd,"2,56,799"
393,Toyota Etios Liva D 4D GD,Chandigarh,2012,"1,24,471",Diesel,1st,"2,68,299"
394,Maruti Swift VDI ABS,Chandigarh,2015,"92,086",Diesel,1st,"3,94,899"
395,Maruti Swift VDI ABS,Chandigarh,2015,"91,280",Diesel,1st,"3,83,299"
396,Toyota Etios Liva GD exclusive,Chandigarh,2013,"97,735",Diesel,1st,"3,01,099"
397,Hyundai i20 ASTA 1.4 CRDI,Chandigarh,2012,"1,08,007",Diesel,2nd,"3,03,699"
398,Maruti Swift VDI,Chandigarh,2012,"1,05,388",Diesel,1st,"3,48,699"
399,Maruti Swift VDI,Chandigarh,2012,"95,400",Diesel,2nd,"2,85,899"
400,Maruti Swift Dzire VXI AT,Chandigarh,2013,"99,254",Petrol,2nd,"3,26,899"
401,Maruti Ritz VDI,Chandigarh,2012,"1,00,995",Diesel,1st,"2,37,899"
402,Hyundai i20 MAGNA O 1.4 CRDI,Chandigarh,2013,"94,267",Diesel,1st,"3,22,799"
403,Maruti Swift VDI ABS,Chandigarh,2015,"92,527",Diesel,1st,"3,77,399"
404,Maruti Swift VDI ABS,Chandigarh,2015,"1,01,209",Diesel,1st,"3,73,099"
405,Maruti Swift VDI,Chandigarh,2012,"1,12,723",Diesel,1st,"2,81,399"
406,Maruti Ciaz VDI+ SHVS,Chandigarh,2015,"95,637",Diesel,1st,"5,44,999"
407,Maruti Ciaz SHVS VDI,Chandigarh,2017,"98,712",Diesel,1st,"5,54,699"
408,Maruti Swift VDI,Chandigarh,2013,"84,308",Diesel,2nd,"3,11,699"
409,Maruti Swift Dzire VDI,Chandigarh,2013,"1,06,300",Diesel,1st,"3,38,099"
410,Honda Mobilio 1.5 S I DTEC,Chandigarh,2015,"99,511",Diesel,1st,"4,26,399"
411,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,05,522",Diesel,1st,"3,13,899"
412,Maruti Swift Dzire VDI,Chandigarh,2013,"90,775",Diesel,1st,"3,54,999"
413,Toyota Etios Liva D 4D GD,Chandigarh,2013,"1,11,431",Diesel,1st,"3,17,899"
414,Maruti Swift VDI,Chandigarh,2012,"95,613",Diesel,1st,"3,00,599"
415,Maruti Swift VDI ABS,Chandigarh,2015,"96,266",Diesel,1st,"4,09,799"
416,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"1,04,976",Diesel,2nd,"3,28,099"
417,Hyundai i10 SPORTZ 1.2 KAPPA2,Chandigarh,2010,"1,16,871",Petrol,1st,"2,23,099"
418,Maruti Swift VDI ABS,Chandigarh,2015,"91,461",Diesel,1st,"4,05,299"
419,Maruti Swift VDI ABS,Chandigarh,2015,"97,868",Diesel,1st,"4,19,899"
420,Maruti Ritz VXI BS IV,Chandigarh,2010,"1,61,419",Petrol,2nd,"2,03,599"
421,Maruti Alto K10 VXI,Chandigarh,2015,"1,29,709",Petrol,1st,"2,61,899"
422,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2012,"1,15,457",Diesel,1st,"3,47,699"
423,Maruti Swift VDI ABS,Chandigarh,2015,"1,22,762",Diesel,1st,"3,61,699"
424,Maruti Swift LDI O,Chandigarh,2015,"1,14,204",Diesel,1st,"3,59,799"
425,Mahindra XUV500 W8 FWD,Chandigarh,2015,"84,778",Diesel,2nd,"7,08,499"
426,Maruti Swift VDI ABS,Chandigarh,2015,"1,22,515",Diesel,1st,"3,97,599"
427,Maruti Swift VDI,Chandigarh,2013,"1,07,134",Diesel,1st,"2,99,199"
428,Honda City S MT PETROL,Chandigarh,2010,"1,42,754",Petrol,3rd,"3,09,299"
429,Maruti Swift Dzire ZDI,Chandigarh,2013,"1,10,484",Diesel,1st,"3,77,299"
430,Maruti Vitara Brezza ZDI,Chandigarh,2016,"1,01,529",Diesel,1st,"6,28,699"
431,Maruti Swift VDI ABS,Chandigarh,2015,"1,13,889",Diesel,1st,"4,17,599"
432,Maruti Swift Dzire VDI BS IV,Chandigarh,2014,"96,978",Diesel,1st,"3,98,999"
433,Hyundai i20 MAGNA 1.2 VTVT,Chandigarh,2009,"1,78,363",Petrol,1st,"2,57,499"
434,Mahindra XUV500 W10 FWD,Chandigarh,2017,"93,769",Diesel,1st,"9,74,299"
435,Toyota Etios Liva GD,Chandigarh,2013,"1,10,645",Diesel,1st,"3,04,699"
436,Maruti Ritz LDI,Chandigarh,2012,"1,01,187",Diesel,2nd,"2,04,899"
437,Hyundai Elite i20 MAGNA 1.4 CRDI,Chandigarh,2015,"1,06,123",Diesel,1st,"4,78,099"
438,Mahindra XUV500 W10 FWD,Chandigarh,2017,"92,937",Diesel,1st,"11,12,299"
439,Maruti Ritz VDI,Chandigarh,2012,"1,22,524",Diesel,1st,"2,25,499"
440,Maruti Vitara Brezza VDI,Chandigarh,2016,"1,11,613",Diesel,1st,"5,35,599"
441,Maruti Swift VDI,Chandigarh,2012,"89,318",Diesel,1st,"2,91,699"
442,Maruti Swift VDI,Chandigarh,2014,"1,15,512",Diesel,2nd,"3,55,799"
443,Hyundai Elite i20 MAGNA 1.4 CRDI,Chandigarh,2015,"1,10,531",Diesel,1st,"4,16,499"
444,Maruti Swift VDI,Chandigarh,2012,"1,20,187",Diesel,2nd,"2,92,399"
445,Maruti Ritz VDI,Chandigarh,2012,"1,23,546",Diesel,1st,"2,15,699"
446,Hyundai Elite i20 ASTA 1.2,Chandigarh,2015,"1,10,977",Petrol,2nd,"4,74,099"
447,Maruti Swift Dzire VDI BS IV,Chandigarh,2014,"1,44,247",Diesel,1st,"3,77,599"
448,Maruti Swift VDI,Chandigarh,2014,"1,09,180",Diesel,1st,"3,57,899"
449,Renault Scala RXZ,Chandigarh,2013,"1,03,633",Diesel,1st,"2,84,199"
450,Maruti Swift VDI ABS,Chandigarh,2015,"1,08,083",Diesel,1st,"4,23,299"
451,Hyundai i20 SPORTZ 1.4 CRDI,Chandigarh,2013,"1,14,943",Diesel,2nd,"3,44,599"
452,Maruti Swift VDI ABS,Chandigarh,2015,"1,07,563",Diesel,1st,"4,31,999"
453,Toyota Corolla Altis GL,Chandigarh,2015,"79,084",Petrol,2nd,"8,13,099"
454,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,14,962",Diesel,1st,"3,32,299"
455,Honda City VX MT O DIESEL,Chandigarh,2015,"1,02,442",Diesel,2nd,"5,49,599"
456,Maruti Alto 800 LXI,Chandigarh,2012,"1,26,375",Petrol,2nd,"1,97,599"
457,Skoda Rapid AMBITION 1.6 MPI MT PLUS,Chandigarh,2014,"1,34,412",Petrol,1st,"3,31,999"
458,Skoda Rapid 1.6 TDI MT AMBITION,Chandigarh,2012,"1,82,075",Diesel,1st,"2,52,399"
459,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chandigarh,2018,"78,027",Diesel,2nd,"10,90,899"
460,Toyota Innova 2.5 GX 8 STR BS IV,Chandigarh,2015,"76,940",Diesel,2nd,"7,11,199"
461,Toyota Innova 2.5 VX 7 STR BS IV,Chandigarh,2015,"73,147",Diesel,2nd,"8,48,499"
462,Ford Ecosport 1.5 AMBIENTE TDCI,Chandigarh,2015,"1,22,227",Diesel,2nd,"4,76,599"
463,Hyundai i20 SPORTZ 1.4 CRDI,Chandigarh,2012,"1,41,069",Diesel,1st,"2,79,899"
464,Toyota Corolla Altis D 4D J,Chandigarh,2012,"1,05,865",Diesel,1st,"3,71,199"
465,Toyota Etios GD,Chandigarh,2012,"1,21,820",Diesel,1st,"2,79,399"
466,Maruti Swift VDI,Chandigarh,2013,"1,13,429",Diesel,1st,"3,38,399"
467,Maruti Ritz VXI BS IV,Chandigarh,2011,"1,15,774",Petrol,1st,"3,04,799"
468,Renault Duster 85 PS RXE,Chandigarh,2014,"1,05,137",Diesel,2nd,"3,73,599"
469,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2010,"1,16,941",Petrol,1st,"2,30,799"
470,Maruti Vitara Brezza ZDI PLUS,Chandigarh,2017,"1,02,689",Diesel,1st,"6,89,799"
471,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2014,"1,41,685",Diesel,1st,"3,01,999"
472,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2013,"1,34,080",Diesel,1st,"3,73,999"
473,Hyundai Verna FLUIDIC 1.6 EX CRDI,Chandigarh,2012,"1,32,589",Diesel,1st,"3,70,899"
474,Maruti Swift LDI BS IV,Chandigarh,2014,"1,21,360",Diesel,2nd,"2,92,599"
475,Toyota Etios Liva D 4D GD SP,Chandigarh,2014,"1,34,058",Diesel,2nd,"3,30,799"
476,Ford Ecosport 1.5 TREND TDCI,Chandigarh,2014,"1,21,293",Diesel,1st,"4,53,899"
477,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"1,56,670",Diesel,1st,"3,57,099"
478,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"1,29,364",Diesel,1st,"3,35,899"
479,Hyundai Grand i10 MAGNA 1.2 VTVT,Chandigarh,2013,"1,27,420",Petrol,1st,"3,08,499"
480,Maruti Swift VDI,Chandigarh,2013,"1,18,272",Diesel,3rd,"3,36,299"
481,Honda CRV 2.0 MT,Chandigarh,2008,"1,91,022",Petrol,1st,"4,50,099"
482,Maruti Swift VDI,Chandigarh,2012,"1,29,639",Diesel,1st,"2,91,999"
483,Toyota Etios Liva GD,Chandigarh,2012,"1,60,408",Diesel,1st,"2,59,999"
484,Maruti Wagon R 1.0 VXI,Chandigarh,2013,"1,03,766",Petrol,1st,"2,86,199"
485,Maruti Swift ZDI,Chandigarh,2012,"1,36,016",Diesel,1st,"3,09,699"
486,Hyundai Creta 1.6 SX CRDI,Chandigarh,2015,"88,375",Diesel,1st,"7,44,299"
487,Maruti Swift VDI,Chandigarh,2012,"1,42,099",Diesel,1st,"2,83,299"
488,Hyundai i20 SPORTZ 1.4 CRDI,Chandigarh,2012,"1,39,216",Diesel,1st,"2,60,399"
489,Maruti Swift ZDI,Chandigarh,2013,"1,41,309",Diesel,1st,"3,28,499"
490,Maruti Ertiga ZDI,Chandigarh,2013,"1,67,408",Diesel,1st,"3,91,799"
491,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,29,390",Diesel,1st,"2,97,999"
492,Mahindra XUV500 W4,Chandigarh,2014,"1,49,605",Diesel,1st,"4,47,299"
493,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,27,042",Diesel,1st,"2,87,799"
494,Maruti Swift Dzire ZDI,Chandigarh,2013,"1,38,136",Diesel,1st,"3,85,999"
495,Maruti Swift VDI,Chandigarh,2013,"1,44,263",Diesel,2nd,"2,88,299"
496,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"1,54,164",Diesel,1st,"3,10,699"
497,Maruti Swift ZDI,Chandigarh,2012,"1,40,967",Diesel,1st,"2,93,599"
498,Toyota Etios Liva GD,Chandigarh,2012,"1,33,608",Diesel,1st,"2,45,799"
499,Maruti Swift Dzire LDI BS IV,Chandigarh,2013,"1,46,512",Diesel,1st,"2,69,699"
500,Honda City S MT PETROL,Chandigarh,2010,"1,27,375",Petrol,1st,"3,97,299"
501,Maruti SX4 VDI,Chandigarh,2011,"1,55,467",Diesel,1st,"1,75,899"
502,Maruti Swift VXI,Chandigarh,2014,"1,75,425",Petrol + CNG,1st,"3,57,999"
503,Maruti Swift Dzire VDI,Chandigarh,2013,"1,22,425",Diesel,1st,"4,00,799"
504,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2013,"1,44,824",Diesel,1st,"4,05,099"
505,Hyundai Grand i10 SPORTZ 1.1 CRDI,Chandigarh,2013,"1,07,815",Diesel,2nd,"2,83,899"
506,Maruti Swift ZDI,Chandigarh,2012,"1,36,700",Diesel,1st,"3,16,299"
507,Maruti Swift VDI,Chandigarh,2012,"1,56,680",Diesel,1st,"2,83,899"
508,Maruti Swift ZDI,Chandigarh,2014,"1,22,254",Diesel,2nd,"3,96,299"
509,Hyundai Eon ERA PLUS,Chandigarh,2013,"1,13,657",Petrol,2nd,"2,25,899"
510,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"1,28,836",Diesel,1st,"2,91,299"
511,Maruti Swift Dzire LDI BS IV,Chandigarh,2013,"1,22,165",Diesel,1st,"2,53,499"
512,Maruti Ritz VXI BS IV,Chandigarh,2013,"2,10,854",Petrol,1st,"2,62,799"
513,Toyota Innova 2.5 VX 8 STR BS IV,Chandigarh,2014,"69,781",Diesel,1st,"9,73,699"
514,Toyota Innova 2.5 VX 7 STR BS IV,Chandigarh,2015,"1,11,562",Diesel,1st,"8,56,299"
515,Hyundai Elite i20 SPORTZ 1.4,Chandigarh,2017,"1,48,526",Diesel,1st,"4,97,099"
516,Maruti Swift Dzire ZDI,Chandigarh,2013,"1,17,879",Diesel,1st,"3,80,599"
517,Maruti Ciaz VDI+ SHVS,Chandigarh,2015,"1,61,213",Diesel,1st,"4,87,899"
518,Toyota Etios Liva G,Chandigarh,2014,"1,76,778",Petrol,2nd,"3,12,599"
519,Maruti Swift VDI,Chandigarh,2012,"2,41,361",Diesel,1st,"3,34,199"
520,Renault Scala RXZ,Chandigarh,2013,"2,19,642",Diesel,1st,"2,59,799"
521,Maruti Alto K10 VXI,Chandigarh,2013,"63,758",Petrol,3rd,"2,21,599"
522,Ford Ecosport 1.5 AMBIENTE TDCI,Chandigarh,2013,"1,88,137",Diesel,1st,"3,99,399"
523,Toyota Corolla Altis D 4D J,Chandigarh,2015,"1,32,201",Diesel,1st,"6,98,499"
524,Volkswagen Vento HIGHLINE DIESEL,Chandigarh,2013,"1,92,715",Diesel,1st,"3,71,699"
525,Toyota Etios GD,Chandigarh,2012,"1,97,898",Diesel,1st,"2,80,699"
526,Toyota Etios Liva GD,Chandigarh,2013,"1,26,989",Diesel,1st,"3,11,399"
527,Toyota Innova Crysta 2.4 GX 7 STR,Chandigarh,2017,"1,33,126",Diesel,2nd,"11,74,099"
528,Maruti Wagon R 1.0 LXI,Chandigarh,2015,"2,23,583",Petrol,1st,"2,10,199"
529,Mahindra XUV500 W10,Chandigarh,2015,"1,13,208",Diesel,1st,"8,39,699"
530,Toyota Innova 2.5 VX 8 STR BS IV,Chandigarh,2014,"82,096",Diesel,1st,"9,75,699"
531,Maruti Vitara Brezza VDI,Chandigarh,2018,"1,12,230",Diesel,1st,"6,71,399"
532,Toyota Fortuner 3.0 AT 4X2,Chandigarh,2012,"1,85,598",Diesel,1st,"10,18,299"
533,Toyota Innova 2.5 GX 7 STR BS IV,Chandigarh,2013,"1,95,338",Diesel,1st,"6,05,599"
534,Toyota Fortuner 3.0 MT 4X2,Chandigarh,2012,"1,45,197",Diesel,1st,"11,30,299"
535,Toyota Fortuner 3.0 MT 4X4,Chandigarh,2012,"1,94,439",Diesel,1st,"10,50,799"
536,Toyota Innova 2.5 GX 7 STR BS IV,Chandigarh,2013,"2,87,219",Diesel,1st,"6,61,099"
537,Toyota Innova 2.5 VX 8 STR BS IV,Chandigarh,2014,"84,036",Diesel,1st,"8,61,999"
538,Maruti Dzire LXI,Chandigarh,2020,800,Petrol,1st,"5,96,899"
539,Maruti Alto LXI,Chandigarh,2010,"14,455",Petrol,1st,"1,78,299"
540,Maruti Alto 800 LXI,Chandigarh,2017,"9,527",Petrol,1st,"2,88,999"
541,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2017,"15,673",Petrol,1st,"4,35,699"
542,Chevrolet Sail 1.3 LS ABS,Chandigarh,2013,"49,094",Diesel,1st,"1,73,099"
543,Maruti Alto K10 LXI,Chandigarh,2017,"32,669",Petrol,1st,"2,71,499"
