,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
277,Honda WR-V 1.5 i-DTEC VX MT,Chennai,2019,"32,568",Diesel,1st,"9,16,799"
278,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Chennai,2018,"54,187",Petrol,1st,"5,19,799"
279,Maruti Alto K10 VXI,Chennai,2016,"61,676",Petrol,1st,"3,11,899"
280,Ford Figo 1.4 TITANIUM DURATORQ,Chennai,2011,"1,23,397",Diesel,1st,"2,28,399"
281,Renault Duster 85 PS RXE DIESEL ADVENTURE,Chennai,2016,"72,251",Diesel,1st,"6,05,399"
282,Hyundai Eon D LITE PLUS,Chennai,2013,"62,306",Petrol,1st,"2,62,899"
283,Maruti Swift Dzire VDI ABS,Chennai,2015,"95,763",Diesel,1st,"5,22,399"
284,Honda City V MT PETROL,Chennai,2017,"81,387",Petrol,1st,"7,79,099"
285,Skoda Rapid Style 1.5 TDI AT,Chennai,2018,"36,968",Diesel,1st,"8,91,499"
286,Maruti Swift VXI Windsong Limited Edition,Chennai,2015,"86,177",Petrol,2nd,"4,72,199"
287,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2013,"84,775",Petrol,1st,"4,44,499"
288,Hyundai Elite i20 ASTA 1.4 CRDI,Chennai,2015,"77,957",Diesel,2nd,"5,57,999"
289,Maruti Swift VDI ABS,Chennai,2016,"73,401",Diesel,1st,"4,94,599"
290,Mahindra XUV 3OO W8(O),Chennai,2019,"14,187",Diesel,1st,"11,84,599"
291,Hyundai Verna 1.6 SX VTVT,Chennai,2018,"26,402",Petrol,2nd,"8,94,599"
292,Maruti Baleno SIGMA DDIS 190,Chennai,2018,"71,883",Diesel,2nd,"5,29,399"
293,Maruti Swift VDI,Chennai,2015,"93,564",Diesel,1st,"4,59,199"
294,Maruti Vitara Brezza VDI,Chennai,2016,"83,813",Diesel,1st,"6,41,499"
295,Hyundai Creta 1.6 SX CRDI,Chennai,2017,"1,23,713",Diesel,2nd,"8,56,199"
296,Mahindra TUV300 T8,Chennai,2016,"1,10,068",Diesel,1st,"6,58,399"
297,Honda City S MT PETROL,Chennai,2009,"1,21,488",Petrol,1st,"3,31,299"
298,Hyundai Creta 1.6 SX (O) CRDI,Chennai,2018,"52,781",Diesel,2nd,"10,81,599"
299,Skoda Rapid 1.5 TDI AT AMBITION,Chennai,2016,"89,014",Diesel,1st,"6,07,799"
300,Maruti Dzire ZDI Plus AMT,Chennai,2017,"76,040",Diesel,1st,"6,40,299"
301,Hyundai i20 SPORTZ 1.4 CRDI,Chennai,2013,"81,363",Diesel,2nd,"3,57,299"
302,Maruti Ertiga VXI,Chennai,2013,"86,720",Petrol,1st,"5,27,399"
303,Maruti Swift Dzire LDI BS IV,Chennai,2013,"95,428",Diesel,1st,"4,39,299"
304,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Chennai,2016,"84,565",Diesel,1st,"5,24,999"
305,Maruti Alto LXI,Chennai,2012,"87,280",Petrol,1st,"2,37,499"
306,Hyundai Xcent 1.2 S CRDI,Chennai,2018,"66,171",Diesel,1st,"5,56,399"
307,Hyundai i20 MAGNA O 1.2,Chennai,2013,"83,006",Petrol,3rd,"3,98,899"
308,Maruti Alto 800 LXI,Chennai,2013,"84,015",Petrol,3rd,"2,22,999"
309,Hyundai Elite i20 ASTA 1.2,Chennai,2015,"76,733",Petrol,1st,"5,39,499"
310,Maruti Ertiga ZXI SMART HYBRID AT,Chennai,2019,"49,429",Petrol,1st,"10,11,999"
311,Maruti Swift VXI,Chennai,2015,"86,119",Petrol,2nd,"4,47,099"
312,Maruti Celerio VXI,Chennai,2015,"89,101",Petrol,2nd,"3,31,099"
313,Honda City ZX 1.5 EXI,Chennai,2008,"1,08,997",Petrol,2nd,"2,77,399"
314,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2015,"1,05,026",Petrol,1st,"4,79,899"
315,BMW 3 Series 320D LUXURYLINE,Chennai,2013,"30,470",Diesel,4th,"13,21,199"
316,Honda Mobilio 1.5 V I DTEC,Chennai,2014,"78,595",Diesel,1st,"5,29,999"
317,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2015,"95,389",Petrol,1st,"5,04,899"
318,Maruti Wagon R 1.0 LXI,Chennai,2010,"1,15,045",Petrol,1st,"2,28,099"
319,Hyundai i10 MAGNA 1.2 KAPPA2,Chennai,2013,"92,104",Petrol,2nd,"3,17,699"
320,Hyundai i10 MAGNA 1.1 IRDE2,Chennai,2014,"1,48,169",Petrol,1st,"3,49,399"
321,Volkswagen Polo TRENDLINE 1.5L DIESEL,Chennai,2014,"70,965",Diesel,1st,"4,34,099"
322,Maruti Ciaz ALPHA 1.5 AT VTVT SHVS,Chennai,2019,"43,569",Petrol,1st,"8,44,999"
323,Fiat Grand Punto EMOTION PACK 1.3 90 HP,Chennai,2013,"1,17,501",Diesel,1st,"2,70,199"
324,Maruti Swift Dzire ZXI 1.2 BS IV,Chennai,2015,"87,729",Petrol,1st,"4,79,599"
325,Nissan Sunny XL DIESEL,Chennai,2013,"1,15,148",Diesel,2nd,"3,52,999"
326,Fiat Punto EVO EMOTION 1.3 MULTIJET,Chennai,2015,"97,612",Diesel,2nd,"3,72,099"
327,Toyota Etios Liva GD,Chennai,2012,"93,388",Diesel,1st,"4,64,499"
328,Volkswagen Vento HIGHLINE TDI AT,Chennai,2015,"90,897",Diesel,2nd,"6,49,599"
329,Ford Ecosport 1.5TITANIUM TDCI,Chennai,2015,"97,862",Diesel,1st,"6,16,099"
330,Tata Hexa Varicor 400 XT,Chennai,2019,"46,337",Diesel,1st,"17,92,099"
331,Maruti Swift VDI,Chennai,2015,"1,17,209",Diesel,1st,"4,63,399"
332,Mahindra TUV300 T8,Chennai,2017,"1,09,065",Diesel,1st,"6,36,099"
333,Maruti Swift Dzire VDI BS IV,Chennai,2013,"1,19,674",Diesel,1st,"4,52,299"
334,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chennai,2015,"81,864",Diesel,1st,"9,34,299"
335,Honda City V MT DIESEL,Chennai,2015,"1,19,269",Diesel,1st,"5,71,099"
336,Maruti Swift Dzire LXI 1.3,Chennai,2009,"1,99,457",Petrol,1st,"2,76,299"
337,Hyundai i10 MAGNA 1.2 KAPPA2,Chennai,2011,"2,44,412",Petrol,2nd,"3,36,699"
338,Maruti Wagon R 1.0 LXI,Chennai,2013,"1,22,480",Petrol,2nd,"3,34,399"
339,Maruti Swift Dzire VDI BS IV,Chennai,2013,"1,62,017",Diesel,1st,"4,24,199"
340,Honda Amaze 1.5 EXMT I DTEC,Chennai,2014,"1,06,819",Diesel,1st,"4,18,999"
341,Maruti Swift Dzire ZDI,Chennai,2013,"1,99,017",Diesel,1st,"3,96,099"
342,Hyundai Santa Fe 4WD AT,Chennai,2015,"99,692",Diesel,1st,"14,20,299"
343,Honda City S MT PETROL,Chennai,2011,"1,48,572",Petrol,1st,"3,99,199"
344,Renault Duster RXL PLUS DIESEL 85,Chennai,2014,"1,13,857",Diesel,2nd,"5,18,399"
345,Toyota Innova 2.5 VX 7 STR BS IV,Chennai,2013,"2,21,916",Diesel,1st,"9,53,699"
346,Hyundai Santro Xing GL PLUS,Chennai,2011,"1,70,829",Petrol,1st,"2,39,199"
347,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2013,"1,05,555",Petrol,2nd,"4,32,499"
348,Volkswagen Polo HIGHLINE1.5L DIESEL,Chennai,2014,"1,70,685",Diesel,2nd,"3,63,599"
349,Volkswagen Vento COMFORTLINE DIESEL,Chennai,2012,"1,18,920",Diesel,2nd,"3,67,899"
350,Maruti Wagon R 1.0 VXI,Chennai,2014,"1,14,075",Petrol,1st,"3,44,999"
351,Maruti Swift Dzire LDI BS IV,Chennai,2013,"2,06,085",Diesel,1st,"3,87,799"
352,Hyundai Creta 1.6 SX CRDI,Chennai,2017,"1,12,774",Diesel,1st,"8,78,599"
353,Maruti Swift VDI ABS,Chennai,2016,"1,46,889",Diesel,1st,"4,83,299"
354,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chennai,2016,"1,36,583",Diesel,1st,"8,63,999"
355,Toyota Innova Crysta 2.4 ZX 7 STR,Chennai,2016,"2,76,979",Diesel,1st,"16,56,899"
356,Maruti Swift ZDI AMT,Chennai,2018,"1,13,765",Diesel,1st,"6,74,999"
357,Ford Ecosport 1.5TITANIUM TDCI,Chennai,2013,"2,14,804",Diesel,1st,"5,15,499"
358,Toyota Innova 2.5 GX 7 STR BS IV,Chennai,2014,"1,23,683",Diesel,1st,"9,98,299"
359,Mahindra Xylo H8 ABS AIRBAG BS IV,Chennai,2017,"2,12,781",Diesel,1st,"7,43,899"
360,Maruti Ritz LXI,Chennai,2011,"61,714",Petrol,1st,"2,46,599"
361,BMW 5 Series 525D,Chennai,2012,"1,09,519",Diesel,1st,"12,08,199"
362,Maruti Alto K10 VXI,Chennai,2015,"95,412",Petrol,1st,"2,25,899"
363,Maruti Swift Dzire ZXI 1.2 BS IV,Chennai,2011,"38,976",Petrol,2nd,"3,71,199"
364,Maruti OMNI E 8 STR,Chennai,2017,"19,759",Petrol,1st,"3,24,699"
365,Maruti Alto 800 LXI,Chennai,2014,"24,198",Petrol,1st,"2,99,699"
366,Maruti Alto LXI,Chennai,2011,"57,621",Petrol,2nd,"2,37,299"
367,Maruti Alto 800 LXI,Chennai,2012,"46,980",Petrol,3rd,"2,14,699"
368,Maruti Alto 800 VXI,Chennai,2016,"34,151",Petrol,2nd,"2,84,599"
369,Maruti Alto K10 LXI,Chennai,2011,"42,789",Petrol,2nd,"2,14,699"
370,Hyundai i10 MAGNA 1.2,Chennai,2009,"40,583",Petrol,2nd,"2,44,599"
371,Hyundai i20 SPORTZ 1.4 AT VTVT,Chennai,2013,"31,411",Petrol,2nd,"3,61,999"
372,Hyundai i10 SPORTZ 1.2 KAPPA2 O,Chennai,2011,"30,159",Petrol,1st,"3,09,299"
373,Volkswagen Ameo COMFORTLINE 1.2,Chennai,2016,"30,781",Petrol,1st,"4,91,499"
374,Hyundai i10 MAGNA 1.1 IRDE2,Chennai,2016,"26,280",Petrol,1st,"4,07,799"
375,Hyundai Eon MAGNA PLUS OPTIONAL,Chennai,2016,"31,977",Petrol,1st,"3,18,299"
376,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2019,"9,891",Petrol,1st,"4,48,699"
377,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2013,"53,876",Petrol,2nd,"4,47,099"
378,Maruti Swift VXI,Chennai,2016,"48,512",Petrol,2nd,"4,75,199"
379,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2018,"6,145",Petrol,1st,"4,10,199"
380,Hyundai i10 ERA 1.1 IRDE,Chennai,2009,"28,390",Petrol,2nd,"2,30,199"
381,Hyundai Eon ERA PLUS,Chennai,2014,"49,956",Petrol,2nd,"2,51,899"
382,Hyundai Elite i20 ASTA 1.2,Chennai,2016,"34,329",Petrol,1st,"6,04,199"
383,Maruti Alto 800 VXI,Chennai,2014,"50,917",Petrol,1st,"2,27,199"
384,Honda Brio 1.2 S MT I VTEC,Chennai,2012,"53,023",Petrol,1st,"3,91,699"
385,Hyundai Grand i10 MAGNA 1.2 VTVT,Chennai,2013,"57,716",Petrol,2nd,"3,92,899"
386,Hyundai Eon ERA PLUS,Chennai,2016,"36,422",Petrol,1st,"3,03,199"
387,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chennai,2019,"1,499",Petrol,1st,"5,68,899"
388,Maruti IGNIS DELTA 1.2 K12,Chennai,2018,"9,572",Petrol,1st,"5,43,599"
389,Hyundai Eon ERA PLUS,Chennai,2012,"71,785",Petrol,2nd,"2,26,099"
390,Honda City V MT PETROL,Chennai,2012,"67,767",Petrol,2nd,"4,84,799"
391,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2018,"21,916",Petrol,1st,"4,25,799"
392,Hyundai i20 SPORTZ 1.4 CRDI,Chennai,2012,"66,599",Diesel,2nd,"3,61,799"
393,Volkswagen Polo COMFORTLINE 1.2L PETROL,Chennai,2017,"38,778",Petrol,1st,"5,20,299"
394,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2019,"23,090",Petrol,1st,"4,41,999"
395,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chennai,2018,"4,241",Petrol,1st,"5,11,499"
396,Maruti Wagon R Duo LXI LPG,Chennai,2007,"51,247",Petrol + LPG,2nd,"1,59,899"
397,Maruti Alto 800 LXI,Chennai,2018,"3,057",Petrol,1st,"3,33,899"
398,Maruti Wagon R 1.0 VXI,Chennai,2012,"60,795",Petrol,1st,"2,97,099"
399,Maruti Swift VXI,Chennai,2017,"17,538",Petrol,1st,"5,61,799"
400,Volkswagen Polo COMFORTLINE 1.0 PETROL,Chennai,2018,"21,823",Petrol,1st,"5,58,199"
401,Maruti IGNIS DELTA 1.2 K12,Chennai,2019,"19,564",Petrol,1st,"5,31,299"
402,Hyundai Elite i20 MAGNA 1.2,Chennai,2015,"49,067",Petrol,1st,"4,65,999"
403,Volkswagen Polo HIGHLINE1.2L PETROL,Chennai,2013,"64,452",Petrol,1st,"4,08,399"
404,Hyundai i10 SPORTZ 1.2 KAPPA2,Chennai,2010,"59,295",Petrol,2nd,"2,41,099"
405,Hyundai Elite i20 MAGNA 1.2,Chennai,2016,"49,975",Petrol,1st,"5,21,499"
406,Hyundai NEW SANTRO SPORTZ 1.1,Chennai,2019,"20,728",Petrol,1st,"4,53,999"
407,Ford Figo Aspire 1.2 TITANIUM PETROL,Chennai,2018,"20,192",Petrol,1st,"6,00,499"
408,Maruti Swift VDI,Chennai,2013,"66,970",Diesel,2nd,"4,28,899"
409,Hyundai Elite i20 SPORTZ 1.2,Chennai,2017,"31,006",Petrol,1st,"6,24,399"
410,Renault Duster 85 PS RXL,Chennai,2013,"62,794",Diesel,2nd,"4,71,899"
411,Maruti Swift VXI,Chennai,2019,"6,240",Petrol,1st,"6,37,099"
412,Maruti Wagon R Stingray VXI,Chennai,2013,"62,227",Petrol,1st,"3,46,199"
413,Hyundai i10 MAGNA 1.2 KAPPA2,Chennai,2010,"80,221",Petrol,2nd,"2,43,399"
414,Maruti Omni STD,Chennai,2018,"6,603",Petrol,1st,"3,02,699"
415,Maruti Wagon R 1.0 VXI,Chennai,2015,"59,786",Petrol,2nd,"3,42,899"
416,Honda WR-V 1.5 i-DTEC VX MT,Chennai,2017,"45,633",Diesel,1st,"6,99,299"
417,Maruti Swift VXI OPT,Chennai,2016,"51,487",Petrol,1st,"5,07,099"
418,Volkswagen Polo HIGHLINE1.5L DIESEL,Chennai,2016,"49,984",Diesel,1st,"5,68,299"
419,Volkswagen Polo COMFORTLINE 1.2L PETROL,Chennai,2013,"77,021",Petrol,2nd,"3,46,999"
420,Maruti Ertiga VXI,Chennai,2015,"32,155",Petrol,1st,"6,34,799"
421,Maruti Celerio VXI,Chennai,2019,"31,567",Petrol,1st,"4,64,999"
422,Mahindra TUV300 T10 MT,Chennai,2018,"25,098",Diesel,1st,"8,26,999"
423,Hyundai i10 SPORTZ 1.1 IRDE2,Chennai,2016,"55,199",Petrol,2nd,"3,02,599"
424,Maruti Vitara Brezza VDI,Chennai,2019,"24,368",Diesel,1st,"8,28,999"
425,Maruti A Star LXI,Chennai,2010,"54,600",Petrol,1st,"2,16,299"
426,Volkswagen Vento 1.2 TSI HIGHLINE PLUS AT,Chennai,2017,"20,421",Petrol,1st,"7,98,199"
427,Maruti Alto K10 VXI,Chennai,2015,"60,384",Petrol,2nd,"3,05,899"
428,Hyundai Eon ERA PLUS,Chennai,2012,"88,747",Petrol,1st,"2,72,299"
429,Honda Amaze 1.5 SMT I DTEC,Chennai,2015,"81,879",Diesel,1st,"4,69,899"
430,Maruti Vitara Brezza ZDI,Chennai,2016,"62,482",Diesel,1st,"6,87,999"
431,Maruti Swift Dzire VDI BS IV,Chennai,2014,"76,652",Diesel,1st,"4,67,399"
432,Tata Hexa Varicor 400 XMA,Chennai,2018,"38,082",Diesel,1st,"10,60,199"
433,Hyundai Elite i20 ASTA 1.2 (O),Chennai,2019,"9,205",Petrol,1st,"7,47,499"
434,Maruti Dzire ZXI,Chennai,2018,"51,002",Petrol,1st,"6,09,499"
435,Maruti Wagon R LXI,Chennai,2010,"91,376",Petrol,1st,"2,18,699"
436,Maruti Baleno DELTA 1.2 K12,Chennai,2018,"47,586",Petrol,1st,"5,84,899"
437,Maruti A Star VXI,Chennai,2011,"1,23,134",Petrol,1st,"2,08,299"
438,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chennai,2016,"77,847",Petrol,1st,"4,31,699"
439,Honda Jazz 1.2 V AT,Chennai,2015,"81,461",Petrol,2nd,"4,73,899"
440,Hyundai Elite i20 ASTA 1.4 CRDI,Chennai,2014,"94,127",Diesel,1st,"5,61,399"
441,Volkswagen Polo COMFORTLINE 1.2L DIESEL,Chennai,2013,"1,02,496",Diesel,2nd,"3,30,099"
442,Nissan Sunny XV PETROL,Chennai,2011,"1,37,729",Petrol,1st,"2,92,199"
443,Maruti Ertiga ZDI,Chennai,2013,"82,386",Diesel,1st,"5,64,599"
444,Hyundai Creta 1.6 SX CRDI,Chennai,2017,"97,959",Diesel,1st,"8,78,899"
445,Hyundai i20 SPORTZ O 1.4 CRDI,Chennai,2011,"1,24,307",Diesel,1st,"2,99,399"
446,Maruti Ciaz ALPHA 1.5 AT VTVT SHVS,Chennai,2018,"93,825",Petrol,1st,"7,12,499"
447,Hyundai i10 MAGNA 1.2 KAPPA2,Chennai,2012,"1,38,629",Petrol,1st,"3,19,499"
448,Hyundai i20 Magna O 1.4 CRDI,Chennai,2013,"1,14,559",Diesel,3rd,"3,04,999"
449,Toyota Innova 2.5 VX 8 STR BS IV,Chennai,2012,"1,15,553",Diesel,2nd,"8,09,999"
450,Ford Ecosport 1.5 TITANIUM TI VCT AT,Chennai,2014,"1,35,385",Petrol,1st,"5,09,499"
451,Hyundai Xcent S 1.2,Chennai,2015,"2,34,911",Petrol,1st,"3,59,199"
452,Renault Kwid 1.0 RXT Opt,Chennai,2018,"16,410",Petrol,1st,"3,75,599"
453,Hyundai Eon ERA PLUS,Chennai,2014,"37,485",Petrol,2nd,"3,05,499"
454,Hyundai i10 SPORTZ 1.2,Chennai,2010,"32,693",Petrol,1st,"2,85,599"
455,Renault Kwid RXT,Chennai,2016,"21,361",Petrol,1st,"3,03,999"
456,Maruti Alto K10 VXI AMT,Chennai,2016,"23,199",Petrol,1st,"3,58,299"
457,Maruti Wagon R LXI,Chennai,2008,"55,740",Petrol,1st,"1,90,299"
458,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Chennai,2012,"42,103",Petrol + LPG,1st,"3,72,299"
459,Ford Figo 1.2 EXI DURATEC,Chennai,2011,"14,559",Petrol,1st,"2,56,499"
460,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2015,"10,316",Petrol,1st,"5,20,199"
461,Maruti Alto 800 LXI,Chennai,2013,"17,849",Petrol,1st,"2,33,299"
462,Maruti Alto 800 LXI,Chennai,2014,"21,415",Petrol,1st,"2,62,499"
463,Maruti Eeco 5 STR,Chennai,2010,"51,536",Petrol,3rd,"2,15,699"
464,Toyota Etios V,Chennai,2011,"53,637",Petrol,1st,"3,62,299"
465,Volkswagen Polo HIGHLINE1.2L PETROL,Chennai,2016,"37,282",Petrol,1st,"5,36,999"
466,Maruti Swift VXI DECA,Chennai,2016,"29,511",Petrol,1st,"4,54,999"
467,Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Chennai,2013,"31,894",Petrol,1st,"3,64,799"
468,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Chennai,2011,"54,326",Petrol,2nd,"3,03,799"
469,Mahindra Kuv100 K8 6 STR,Chennai,2016,"36,385",Petrol,1st,"4,44,399"
470,Hyundai Verna FLUIDIC 1.6 SX VTVT,Chennai,2011,"43,482",Petrol,2nd,"4,15,999"
471,Fiat Punto EVO DYNAMIC 1.3 MULTIJET,Chennai,2015,"36,415",Diesel,1st,"3,45,499"
472,Hyundai Xcent S 1.2,Chennai,2015,"43,634",Petrol,2nd,"4,07,899"
473,Renault Kwid 1.0 RXT Opt,Chennai,2018,"9,499",Petrol,1st,"3,79,899"
474,Hyundai Eon ERA PLUS,Chennai,2014,"43,686",Petrol,2nd,"2,57,799"
475,Hyundai Grand i10 MAGNA 1.1 CRDI,Chennai,2013,"55,207",Diesel,3rd,"3,20,699"
476,Maruti Alto K10 VXI,Chennai,2010,"46,987",Petrol,1st,"2,05,799"
477,Maruti Swift VXI,Chennai,2015,"40,987",Petrol,1st,"4,57,499"
478,Maruti Wagon R 1.0 VXI,Chennai,2017,"20,907",Petrol,1st,"3,83,099"
479,Renault Kwid RXT Opt,Chennai,2015,"32,671",Petrol,1st,"2,82,499"
480,Maruti Alto K10 VXI (O) AMT,Chennai,2016,"8,545",Petrol,1st,"3,45,199"
481,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chennai,2017,"14,965",Petrol,1st,"4,82,299"
482,Honda Brio 1.2 VX MT I VTEC,Chennai,2016,"56,493",Petrol,1st,"3,99,799"
483,Maruti Swift Dzire VXI 1.2 BS IV,Chennai,2015,"35,202",Petrol,1st,"4,91,799"
484,Maruti Alto 800 LXI,Chennai,2016,"24,346",Petrol,2nd,"2,73,999"
485,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2017,"22,175",Petrol,1st,"3,87,599"
486,Volkswagen Polo HIGHLINE1.2L PETROL,Chennai,2015,"35,283",Petrol,1st,"5,22,799"
487,Fiat Grand Punto ACTIVE 1.3,Chennai,2014,"46,804",Diesel,3rd,"2,95,099"
488,Ford Ecosport 1.5 TITANIUM TI VCT,Chennai,2016,"23,374",Petrol,2nd,"6,03,699"
489,Hyundai Grand i10 ASTA 1.2 AT VTVT,Chennai,2015,"32,650",Petrol,1st,"4,74,499"
490,Mahindra Bolero ZLX,Chennai,2014,"37,037",Diesel,1st,"5,43,799"
491,Maruti Swift VXI,Chennai,2013,"51,049",Petrol,1st,"3,93,899"
492,Hyundai i10 ERA 1.1 IRDE,Chennai,2009,"35,966",Petrol,2nd,"1,97,699"
493,Maruti Ritz VXI BS IV,Chennai,2013,"57,033",Petrol,1st,"3,04,999"
494,Maruti Swift ZXI,Chennai,2017,"30,276",Petrol,1st,"5,31,099"
495,Maruti Dzire VXI,Chennai,2019,"14,982",Petrol,1st,"6,63,699"
496,Maruti Dzire VDI,Chennai,2017,"19,176",Diesel,1st,"6,10,099"
497,Maruti Baleno DELTA 1.2 K12,Chennai,2018,"9,398",Petrol,1st,"5,83,199"
498,Maruti Alto 800 LXI,Chennai,2014,"57,434",Petrol,1st,"2,33,099"
499,Renault Kwid 1.0 RXT Opt,Chennai,2018,"24,872",Petrol,1st,"3,46,999"
500,Hyundai Elite i20 Magna Executive Diesel,Chennai,2018,"16,368",Diesel,1st,"6,65,499"
501,Maruti Swift Dzire VDI BS IV,Chennai,2014,"57,322",Diesel,2nd,"4,38,699"
502,Honda Jazz VX EXCLUSIVE CVT,Chennai,2019,"24,895",Petrol,1st,"7,71,299"
503,Maruti Swift VXI,Chennai,2018,"20,159",Petrol,1st,"5,34,199"
504,Hyundai Elite i20 SPORTZ 1.2,Chennai,2017,"32,077",Petrol,1st,"5,90,699"
505,Nissan Sunny XV PETROL,Chennai,2013,"62,605",Petrol,2nd,"3,79,299"
506,Hyundai Elite i20 ASTA 1.2,Chennai,2015,"24,687",Petrol,1st,"5,69,499"
507,Renault Pulse RX L PETROL,Chennai,2014,"49,994",Petrol,2nd,"2,90,699"
508,Maruti Baleno DELTA 1.2 K12,Chennai,2017,"25,972",Petrol,1st,"5,17,899"
509,Maruti Swift LXI,Chennai,2019,"8,940",Petrol,1st,"5,46,799"
510,Maruti Swift Dzire VDI BS IV,Chennai,2016,"38,519",Diesel,1st,"5,44,299"
511,Ford Figo 1.4 EXI DURATORQ,Chennai,2011,"59,354",Diesel,1st,"2,64,499"
512,Hyundai i20 SPORTZ O 1.4 CRDI,Chennai,2011,"74,931",Diesel,2nd,"3,23,599"
513,Honda City V AT,Chennai,2010,"77,338",Petrol,1st,"3,99,599"
514,Maruti Wagon R VXI MINOR,Chennai,2008,"79,056",Petrol,2nd,"1,99,999"
515,Maruti Eeco 5 STR WITH AC PLUSHTR,Chennai,2018,"34,144",Petrol,1st,"3,83,999"
516,Maruti Baleno DELTA 1.2 K12,Chennai,2019,"20,045",Petrol,1st,"6,10,899"
517,Maruti Swift ZDI,Chennai,2014,"62,368",Diesel,1st,"4,32,699"
518,Honda Brio 1.2 V MT I VTEC,Chennai,2012,"70,398",Petrol,1st,"3,06,699"
519,Maruti Dzire VDI AMT,Chennai,2017,"37,607",Diesel,1st,"6,19,599"
520,Maruti Dzire VDI,Chennai,2019,"52,600",Diesel,1st,"6,52,199"
521,Maruti Swift VXI,Chennai,2019,"12,425",Petrol,1st,"6,14,899"
522,Maruti Ciaz ZXI,Chennai,2015,"59,361",Petrol,2nd,"5,42,399"
523,Maruti Ertiga VDI ABS,Chennai,2012,"82,297",Diesel,1st,"5,33,999"
524,Maruti Swift VXI AMT,Chennai,2019,"21,823",Petrol,1st,"6,34,399"
525,Honda Amaze 1.2 V CVT I VTEC,Chennai,2018,"29,177",Petrol,1st,"6,81,499"
526,Hyundai Verna 1.6 EX VTVT,Chennai,2017,"39,861",Petrol,1st,"6,23,099"
527,Nissan Sunny XV DIESEL,Chennai,2017,"52,264",Diesel,1st,"5,74,799"
528,Maruti Vitara Brezza VDI OPT,Chennai,2016,"52,128",Diesel,1st,"6,48,799"
529,Maruti Baleno DELTA 1.2 K12,Chennai,2016,"61,435",Petrol,1st,"5,32,899"
530,Maruti Swift Dzire VDI ABS,Chennai,2015,"61,970",Diesel,1st,"4,88,899"
531,Toyota Etios CROSS 1.5 V,Chennai,2014,"71,201",Petrol,1st,"4,40,699"
532,Volkswagen Polo GT TSI 1.2 PETROL AT,Chennai,2017,"41,725",Petrol,1st,"6,60,699"
533,Volkswagen Vento HIGHLINE TDI AT,Chennai,2017,"49,616",Diesel,1st,"7,45,899"
534,Honda WR-V 1.5 i-DTEC VX MT,Chennai,2018,"27,374",Diesel,2nd,"7,66,699"
535,Renault Kwid RXT Opt,Chennai,2016,"71,785",Petrol,1st,"2,59,699"
536,Ford FREESTYLE TREND 1.2 TI-VCT,Chennai,2018,"47,889",Petrol,1st,"4,77,199"
537,Maruti Ertiga VDI ABS,Chennai,2013,"75,384",Diesel,1st,"5,91,999"
538,Audi Q3 35 TDI Quattro,Chennai,2015,"73,656",Diesel,2nd,"16,14,899"
539,Honda City V AT,Chennai,2010,"95,673",Petrol,1st,"3,85,299"
540,Ford Ecosport 1.5TITANIUM TDCI,Chennai,2013,"84,769",Diesel,1st,"4,67,899"
541,Ford Figo Aspire 1.5 TITANIUM SPORTS EDITION,Chennai,2018,"43,068",Diesel,1st,"5,82,399"
542,Toyota Innova 2.5 G4 8 STR,Chennai,2010,"1,07,104",Diesel,1st,"6,93,199"
543,Honda BR-V 1.5 i-VTEC V CVT,Chennai,2017,"57,560",Petrol,1st,"8,09,999"
544,Volkswagen Polo HIGHLINE1.2L PETROL,Chennai,2015,"79,721",Petrol,1st,"4,58,299"
545,Maruti Celerio ZXI,Chennai,2014,"73,937",Petrol,1st,"3,35,299"
546,Renault Kwid RXT,Chennai,2016,"89,541",Petrol,1st,"2,99,699"
547,Honda City 1.5 E MT PETROL,Chennai,2010,"97,104",Petrol,2nd,"3,92,999"
548,Mercedes Benz GLA Class 200 CGI SPOTRS,Chennai,2016,"53,618",Petrol,1st,"17,00,999"
549,Maruti Ertiga VDI SHVS,Chennai,2016,"71,271",Diesel,1st,"7,11,199"
