,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
25,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2015,"47,504",Petrol,1st,"4,52,899"
26,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"6,094",Petrol,1st,"4,94,599"
27,Maruti Alto 800 LXI,Ahemdabad,2013,"51,970",Petrol,2nd,"2,24,299"
28,Maruti Alto 800 LXI,Ahemdabad,2018,"6,662",Petrol,1st,"3,23,599"
29,Maruti Alto 800 LXI,Ahemdabad,2017,"5,475",Petrol,1st,"3,06,699"
30,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"12,252",Petrol + CNG,1st,"4,04,999"
31,Maruti Alto LXI,Ahemdabad,2020,"4,317",Petrol,1st,"3,82,899"
32,Maruti Celerio ZXI,Ahemdabad,2018,"8,663",Petrol,1st,"4,67,999"
33,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahemdabad,2017,"9,582",Petrol,1st,"4,87,999"
34,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"16,508",Petrol,1st,"4,56,699"
35,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"11,995",Petrol,1st,"4,35,199"
36,Maruti Alto LXI,Ahemdabad,2020,"1,322",Petrol,1st,"3,71,799"
37,Maruti OMNI E STD,Ahemdabad,2016,"36,378",Petrol,1st,"2,02,799"
38,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"18,973",Petrol,1st,"4,60,999"
39,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"18,005",Petrol,1st,"4,20,899"
40,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahemdabad,2019,"5,412",Petrol,1st,"5,93,499"
41,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"4,075",Petrol,1st,"4,62,299"
42,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2016,"8,161",Petrol,1st,"5,64,999"
43,Maruti Swift VXI,Ahemdabad,2015,"53,233",Petrol,2nd,"4,44,499"
44,Maruti Swift VXI,Ahemdabad,2014,"45,422",Petrol,2nd,"4,32,299"
45,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2016,"32,666",Petrol,1st,"4,68,199"
46,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2018,"10,051",Petrol,1st,"4,96,399"
47,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"18,302",Petrol,1st,"4,78,299"
48,Hyundai i20 Active 1.2 S,Ahemdabad,2015,"45,456",Petrol,1st,"5,20,299"
49,Maruti Swift VXI,Ahemdabad,2015,"30,905",Petrol,1st,"4,38,899"
50,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"16,285",Petrol,1st,"4,68,099"
51,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"78,684",Petrol + CNG,1st,"3,93,299"
52,Maruti Celerio ZXI,Ahemdabad,2018,"26,391",Petrol + CNG,2nd,"4,46,299"
53,Maruti Alto 800 LXI,Ahemdabad,2015,"29,108",Petrol,1st,"2,85,405"
54,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,648,Petrol,1st,"4,99,099"
55,Hyundai Xcent E PLUS,Ahemdabad,2017,"18,941",Petrol,1st,"5,00,699"
56,Renault Kwid RXL,Ahemdabad,2019,"16,133",Petrol,1st,"3,64,099"
57,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"17,945",Petrol,1st,"4,03,199"
58,Maruti Alto LXI,Ahemdabad,2020,"11,664",Petrol,1st,"3,62,499"
59,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"32,968",Petrol,1st,"3,71,199"
60,Maruti Vitara Brezza VDI,Ahemdabad,2018,"20,891",Diesel,1st,"7,52,899"
61,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"25,676",Petrol,1st,"4,72,299"
62,Hyundai Santro Xing GL PLUS,Ahemdabad,2012,"60,697",Petrol,1st,"2,61,199"
63,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"35,744",Petrol + CNG,1st,"3,74,199"
64,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"3,540",Petrol,1st,"4,90,899"
65,Maruti Ertiga ZXI Plus SHVS,Ahemdabad,2019,"4,462",Petrol,1st,"9,73,399"
66,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2018,"26,152",Petrol,1st,"4,83,599"
67,Maruti Swift VXI,Ahemdabad,2019,"4,543",Petrol,1st,"6,00,799"
68,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,749,Petrol,1st,"4,82,899"
69,Maruti Alto 800 LXI,Ahemdabad,2018,"23,354",Petrol,1st,"2,99,399"
70,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"38,764",Petrol,1st,"4,65,999"
71,Hyundai i20 MAGNA 1.2 VTVT,Ahemdabad,2009,"37,821",Petrol,2nd,"2,58,799"
72,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2018,"10,288",Petrol,1st,"4,95,999"
73,Hyundai VENUE S MT 1.2 KAPPA,Ahemdabad,2020,"9,730",Petrol,1st,"8,41,399"
74,Maruti Alto 800 LXI,Ahemdabad,2013,"49,903",Petrol,1st,"2,51,099"
75,Maruti Swift VXI,Ahemdabad,2019,"2,430",Petrol,1st,"6,15,299"
76,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahemdabad,2019,"5,748",Petrol,1st,"5,80,999"
77,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"42,230",Petrol,1st,"4,43,399"
78,Maruti Swift VDI ABS,Ahemdabad,2016,"50,800",Diesel,1st,"4,69,099"
79,Hyundai Grand i10 SPORTZ O 1.2,Ahemdabad,2017,"41,809",Petrol,1st,"4,78,599"
80,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"27,467",Petrol + CNG,1st,"4,23,399"
81,Maruti Dzire ZDI Plus,Ahemdabad,2017,"22,591",Diesel,1st,"7,13,199"
82,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2019,"12,046",Petrol,1st,"6,19,499"
83,Maruti Alto 800 LXI,Ahemdabad,2018,"30,143",Petrol,1st,"3,27,099"
84,Toyota YARIS J MT,Ahemdabad,2018,"23,833",Petrol,1st,"8,19,299"
85,Hyundai XCENT PRIME T+ PETROL,Ahemdabad,2017,"32,560",Petrol,1st,"4,96,009"
86,Maruti Swift VDI,Ahemdabad,2017,"40,803",Diesel,2nd,"4,89,699"
87,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"50,814",Petrol + CNG,1st,"4,22,999"
88,Maruti Swift VXI,Ahemdabad,2015,"65,380",Petrol,1st,"4,19,799"
89,Maruti Baleno ALPHA DDIS 190,Ahemdabad,2018,"26,777",Diesel,1st,"6,53,099"
90,Hyundai Grand i10 Sportz1.2 CRDI,Ahemdabad,2017,"44,186",Diesel,2nd,"4,01,099"
91,Maruti Baleno ZETA 1.2 K12,Ahemdabad,2019,"28,082",Petrol,1st,"6,00,199"
92,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"51,484",Petrol + CNG,1st,"4,45,599"
93,Maruti Alto 800 LXI,Ahemdabad,2013,"69,308",Petrol,1st,"2,34,099"
94,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2017,"42,044",Petrol,1st,"5,27,699"
95,Maruti Alto 800 LXI,Ahemdabad,2017,"65,237",Petrol,1st,"2,54,499"
96,Maruti Swift VXI,Ahemdabad,2015,"68,777",Petrol,1st,"4,48,399"
97,Maruti Vitara Brezza ZDI,Ahemdabad,2018,"21,867",Diesel,1st,"7,87,599"
98,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2013,"69,132",Petrol,2nd,"3,66,899"
99,Maruti Alto 800 LXI,Ahemdabad,2018,"58,283",Petrol,1st,"2,74,499"
100,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"58,405",Petrol,1st,"3,99,899"
101,Maruti Swift VXI,Ahemdabad,2015,"66,664",Petrol,1st,"4,15,299"
102,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"53,851",Petrol + CNG,1st,"4,07,499"
103,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Ahemdabad,2016,"25,937",Diesel,1st,"7,37,999"
104,Maruti Swift VXI,Ahemdabad,2016,"68,973",Petrol,1st,"4,45,699"
105,Hyundai Eon MAGNA PLUS,Ahemdabad,2014,"62,410",Petrol,2nd,"2,28,299"
106,Maruti S Cross ZETA 1.3 SHVS,Ahemdabad,2018,"31,412",Diesel,1st,"8,62,399"
107,Maruti Alto 800 LXI,Ahemdabad,2019,"24,034",Petrol,1st,"3,10,199"
108,Maruti S Cross ZETA 1.3 SHVS,Ahemdabad,2018,"22,662",Diesel,1st,"8,78,999"
109,Maruti Alto 800 LXI,Ahemdabad,2016,"70,380",Petrol,1st,"2,45,399"
110,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2019,"27,789",Petrol,1st,"6,15,499"
111,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"76,337",Petrol + CNG,1st,"4,52,899"
112,Hyundai Creta 1.6 SX CRDI,Ahemdabad,2019,"51,604",Diesel,1st,"11,59,899"
113,Maruti Celerio VXI,Ahemdabad,2017,"48,484",Petrol,1st,"3,78,499"
114,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"51,720",Petrol + CNG,1st,"4,24,599"
115,Mahindra Scorpio S6+ INTELL HYBRID,Ahemdabad,2017,"48,530",Diesel,1st,"8,44,399"
116,Maruti Alto 800 LXI,Ahemdabad,2018,"39,010",Petrol,1st,"3,04,199"
117,Maruti S Cross ZETA 1.3 SHVS,Ahemdabad,2018,"15,790",Diesel,1st,"8,69,399"
118,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"36,109",Petrol + CNG,1st,"4,30,599"
119,Maruti Alto LXI,Ahemdabad,2019,"27,799",Petrol,1st,"3,16,999"
120,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Ahemdabad,2020,"24,398",Diesel,1st,"9,29,599"
121,Hyundai NEW SANTRO 1.1 SPORTS AMT,Ahemdabad,2018,"64,669",Petrol,1st,"4,50,999"
122,Jeep Compass 2.0 LIMITED,Ahemdabad,2019,"60,569",Diesel,1st,"13,35,599"
123,Maruti Swift Dzire VDI OPT,Ahemdabad,2016,"44,359",Diesel,1st,"5,73,450"
124,Hyundai Eon ERA PLUS,Ahemdabad,2015,"82,404",Petrol,2nd,"2,46,299"
125,Maruti Vitara Brezza ZDI,Ahemdabad,2018,"52,306",Diesel,1st,"7,52,999"
126,Maruti Celerio ZXI,Ahemdabad,2018,"41,022",Petrol,1st,"4,34,199"
127,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"27,346",Petrol + CNG,1st,"4,27,099"
128,Maruti Vitara Brezza ZDI,Ahemdabad,2018,"37,869",Diesel,1st,"7,60,099"
129,Maruti Swift Dzire VDI BS IV,Ahemdabad,2015,"73,751",Diesel,1st,"4,72,099"
130,Honda Brio 1.2 S MT I VTEC,Ahemdabad,2013,"86,009",Petrol + CNG,2nd,"3,14,799"
131,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"43,092",Petrol + CNG,1st,"3,92,099"
132,Maruti Vitara Brezza ZDI PLUS,Ahemdabad,2017,"62,920",Diesel,1st,"7,21,799"
133,Maruti Swift VXI,Ahemdabad,2017,"87,233",Petrol,1st,"4,75,699"
134,Hyundai i10 MAGNA 1.2 KAPPA2,Ahemdabad,2011,"95,082",Petrol,1st,"2,39,499"
135,Maruti Swift VXI,Ahemdabad,2016,"74,017",Petrol + CNG,1st,"4,59,299"
136,Maruti S Cross ZETA 1.3,Ahemdabad,2016,"95,502",Diesel,3rd,"5,10,799"
137,Maruti Swift VDI ABS,Ahemdabad,2015,"92,396",Diesel,2nd,"3,95,299"
138,Maruti Vitara Brezza VDI,Ahemdabad,2018,"72,413",Diesel,1st,"6,72,599"
139,Maruti S Cross ZETA 1.3 SHVS,Ahemdabad,2018,"52,120",Diesel,1st,"8,09,199"
140,Mahindra XUV500 W10,Ahemdabad,2018,"69,977",Diesel,1st,"10,78,799"
141,Hyundai VENUE 1.0L Turbo GDI SX(O) MT,Ahemdabad,2019,"8,322",Petrol,1st,"9,13,199"
142,Maruti Vitara Brezza VDI,Ahemdabad,2019,"39,833",Diesel,1st,"7,27,199"
143,Maruti Baleno SIGMA DDIS 190,Ahemdabad,2015,"90,964",Diesel,1st,"3,74,899"
144,Hyundai Elite i20 ASTA 1.4 CRDI,Ahemdabad,2018,"55,805",Diesel,1st,"6,84,699"
145,Mercedes Benz GLA Class 200 CDI STYLE,Ahemdabad,2015,"59,604",Diesel,1st,"16,50,099"
146,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"69,221",Petrol + CNG,1st,"4,44,599"
147,Hyundai Creta 1.6 SX AT CRDI,Ahemdabad,2018,"58,442",Diesel,1st,"10,85,799"
148,Maruti Dzire ZDI Plus,Ahemdabad,2017,"77,017",Diesel,1st,"6,15,899"
149,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"1,09,747",Petrol + CNG,1st,"4,22,499"
150,Jeep Compass 2.0 LIMITED,Ahemdabad,2017,"71,181",Diesel,1st,"11,40,199"
151,MG HECTOR SHARP 2.0 DIESEL,Ahemdabad,2019,"9,966",Diesel,1st,"15,42,699"
152,Hyundai Elite i20 ASTA 1.4 CRDI,Ahemdabad,2018,"73,614",Diesel,1st,"6,70,199"
153,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2018,"92,405",Petrol + CNG,1st,"4,01,799"
154,Maruti Vitara Brezza VDI OPT,Ahemdabad,2017,"79,292",Diesel,1st,"6,71,199"
155,Maruti Swift ZDI AMT,Ahemdabad,2018,"71,674",Diesel,1st,"5,53,099"
156,Honda WR-V 1.5 i-DTEC VX MT,Ahemdabad,2019,"62,086",Diesel,1st,"7,59,999"
157,Maruti S Cross ZETA 1.3,Ahemdabad,2017,"1,05,404",Diesel,1st,"5,70,699"
158,Ford Ecosport 1.5TITANIUM TDCI,Ahemdabad,2019,"49,191",Diesel,1st,"8,44,399"
159,Maruti Ciaz VDI+ SHVS,Ahemdabad,2017,"97,565",Diesel,1st,"5,49,099"
160,Maruti Vitara Brezza VDI,Ahemdabad,2019,"56,894",Diesel,1st,"7,09,199"
161,Maruti Swift VDI,Ahemdabad,2014,"92,170",Diesel,4th,"3,73,799"
162,Maruti Vitara Brezza ZDI PLUS,Ahemdabad,2019,"44,530",Diesel,1st,"8,84,499"
163,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2018,"77,498",Petrol,1st,"5,22,599"
164,Hyundai i10 SPORTZ 1.2 KAPPA2,Ahemdabad,2011,"1,29,814",Petrol,3rd,"2,37,799"
165,Maruti Wagon R 1.0 LXI,Ahemdabad,2013,"1,12,304",Petrol,1st,"2,88,999"
166,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"91,917",Petrol + CNG,1st,"4,14,899"
167,Maruti Swift VXI,Ahemdabad,2013,"1,22,747",Petrol,1st,"3,47,199"
168,Maruti Wagon R 1.0 LXI,Ahemdabad,2013,"1,34,680",Petrol,1st,"2,23,199"
169,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Ahemdabad,2015,"1,27,849",Diesel,1st,"7,19,899"
170,Hyundai Eon ERA PLUS,Ahemdabad,2013,"30,090",Petrol,2nd,"1,98,199"
171,Renault Kwid RXL,Ahemdabad,2019,"12,016",Petrol,1st,"3,74,799"
172,Maruti Alto 800 LXI,Ahemdabad,2017,"16,277",Petrol,1st,"2,89,899"
173,Hyundai i20 MAGNA O 1.2,Ahemdabad,2011,"51,392",Petrol,1st,"2,82,599"
174,Maruti Alto LXI,Ahemdabad,2020,"4,641",Petrol,1st,"3,67,499"
175,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"5,137",Petrol,1st,"4,56,499"
176,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"3,018",Petrol,1st,"4,84,299"
177,Datsun Redi Go S 1.0,Ahemdabad,2017,"23,201",Petrol,1st,"2,11,999"
178,Maruti Alto 800 LXI,Ahemdabad,2017,"32,314",Petrol,1st,"2,64,999"
179,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"2,426",Petrol,1st,"4,66,799"
180,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2014,"23,822",Petrol,2nd,"4,34,299"
181,Maruti Alto 800 LXI,Ahemdabad,2019,"8,199",Petrol,1st,"3,20,799"
182,Maruti Alto LXI,Ahemdabad,2019,"20,213",Petrol,1st,"2,98,499"
183,Hyundai Grand i10 SPORTZ O 1.2,Ahemdabad,2017,"28,941",Petrol,1st,"4,47,199"
184,Renault Kwid 1.0 RXT Opt,Ahemdabad,2018,"28,588",Petrol,2nd,"2,85,499"
185,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"24,821",Petrol,1st,"4,75,899"
186,Hyundai Grand i10 SPORTS 1.2 VTVT,Ahemdabad,2018,"37,000",Petrol + CNG,1st,"4,86,499"
187,Maruti Dzire ZDI Plus,Ahemdabad,2017,"22,168",Diesel,1st,"6,61,999"
188,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Ahemdabad,2017,"45,843",Petrol,1st,"4,49,999"
189,Maruti XL6 ALPHA SHVS  MT,Ahemdabad,2019,"27,037",Petrol,2nd,"8,74,999"
190,Ford FREESTYLE TREND 1.2 TI-VCT,Ahemdabad,2018,"66,182",Petrol,1st,"4,02,199"
191,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2019,"45,317",Petrol + CNG,1st,"4,29,299"
192,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2018,"30,808",Petrol,2nd,"5,28,299"
193,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"80,662",Petrol + CNG,1st,"3,95,499"
194,Maruti Swift VXI,Ahemdabad,2015,"67,640",Petrol,1st,"4,13,599"
195,Maruti Vitara Brezza VDI,Ahemdabad,2018,"61,410",Diesel,1st,"6,59,099"
196,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"74,816",Petrol + CNG,1st,"3,63,299"
197,Mahindra MARAZZO M6 8 STR,Ahemdabad,2020,"25,488",Diesel,1st,"11,40,299"
198,Maruti Dzire VXI,Ahemdabad,2018,"63,508",Petrol,1st,"5,67,399"
199,Maruti Vitara Brezza ZDI PLUS,Ahemdabad,2018,"47,471",Diesel,1st,"7,01,899"
200,Maruti Vitara Brezza ZDI PLUS DUAL TONE,Ahemdabad,2018,"54,102",Diesel,1st,"8,58,199"
201,Mahindra XUV500 W10,Ahemdabad,2018,"64,569",Diesel,1st,"9,73,099"
202,Maruti Vitara Brezza VDI,Ahemdabad,2019,"33,025",Diesel,1st,"7,74,099"
203,Maruti Swift Dzire VDI BS IV,Ahemdabad,2016,"93,375",Diesel,1st,"4,42,199"
204,Maruti Alto 800 LXI,Ahemdabad,2019,"61,704",Petrol,1st,"3,02,699"
205,Maruti Swift VXI,Ahemdabad,2015,"1,01,891",Petrol + CNG,1st,"4,08,599"
206,Maruti Swift VDI ABS,Ahemdabad,2017,"1,19,468",Diesel,1st,"4,98,999"
207,Ford New Figo 1.5 TITANIUM,Ahemdabad,2018,"84,967",Diesel,1st,"3,98,599"
208,Ford Ecosport 1.5 ECOSPORT TITANIUM SPORTS(SUNROOF),Ahemdabad,2018,"83,289",Diesel,1st,"8,13,399"
209,Hyundai i10 MAGNA 1.2 KAPPA2,Ahemdabad,2012,"1,29,097",Petrol,1st,"2,26,199"
210,Maruti Swift VDI,Ahemdabad,2014,"1,80,339",Diesel,2nd,"3,39,099"
211,Maruti Celerio ZXI,Ahemdabad,2018,"12,594",Petrol,1st,"4,50,399"
212,Tata ALTROZ XT 1.2,Ahemdabad,2020,"1,882",Petrol,1st,"7,08,999"
213,Honda Brio 1.2 S MT I VTEC,Ahemdabad,2013,"26,532",Petrol,1st,"3,11,699"
214,Maruti Eeco 5 STR WITH AC PLUS HTR,Ahemdabad,2016,"24,863",Petrol,1st,"3,33,799"
215,Honda Jazz 1.2 V MT,Ahemdabad,2016,"35,093",Petrol,1st,"4,58,899"
216,Honda City S MT PETROL,Ahemdabad,2011,"50,045",Petrol,1st,"4,00,899"
217,Maruti S PRESSO VXI PLUS,Ahemdabad,2019,"6,096",Petrol,1st,"4,23,199"
218,Maruti Alto K10 VXI,Ahemdabad,2016,"2,828",Petrol,1st,"3,08,599"
219,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2014,"49,482",Petrol + CNG,1st,"2,80,299"
220,Maruti Alto K10 VXI,Ahemdabad,2012,"58,560",Petrol + CNG,1st,"2,03,799"
221,Maruti Dzire VXI,Ahemdabad,2018,"13,507",Petrol,1st,"6,29,199"
222,Maruti Wagon R 1.0 LXI,Ahemdabad,2012,"54,027",Petrol,1st,"2,67,399"
223,Maruti Alto 800 LXI,Ahemdabad,2015,"39,789",Petrol,1st,"2,20,099"
224,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2020,"15,127",Petrol + CNG,1st,"4,30,799"
225,Maruti IGNIS ZETA 1.2 K12 AMT,Ahemdabad,2017,"19,164",Petrol,2nd,"4,86,899"
226,Volkswagen Polo HIGH LINE PLUS 1.0,Ahemdabad,2019,"16,037",Petrol,1st,"5,50,399"
227,Honda Accord 2.4 MT,Ahemdabad,2011,"69,157",Petrol,2nd,"4,44,199"
228,Maruti Wagon R 1.0 LXI,Ahemdabad,2013,"53,862",Petrol,1st,"2,78,399"
229,Hyundai i10 ERA 1.1 IRDE,Ahemdabad,2012,"45,025",Petrol,3rd,"2,47,499"
230,Toyota Corolla Altis 1.8 G,Ahemdabad,2010,"62,512",Petrol,2nd,"3,88,699"
231,Hyundai Elite i20 1.2 SPORTS PLUS VTVT CVT,Ahemdabad,2019,"4,954",Petrol,1st,"6,97,699"
232,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2019,"10,491",Petrol,1st,"6,26,499"
233,Maruti Alto 800 LXI,Ahemdabad,2018,"16,565",Petrol,1st,"3,12,899"
234,Hyundai Xcent E PLUS,Ahemdabad,2017,"51,688",Petrol,1st,"3,98,199"
235,Maruti Alto 800 LXI,Ahemdabad,2014,"61,693",Petrol + CNG,1st,"2,03,199"
236,Renault Kwid 1.0 RXT Opt,Ahemdabad,2018,"27,862",Petrol,1st,"3,15,799"
237,Maruti Alto 800 LXI,Ahemdabad,2018,"18,002",Petrol,1st,"3,03,099"
238,Maruti Baleno ZETA 1.2 K12,Ahemdabad,2019,"7,715",Petrol,1st,"6,35,199"
239,Hyundai i20 SPORTZ 1.2 O,Ahemdabad,2011,"91,429",Petrol,1st,"2,59,099"
240,Maruti Dzire ZXI Plus,Ahemdabad,2020,"25,940",Petrol,1st,"7,51,599"
241,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2019,"12,799",Petrol,1st,"6,07,099"
242,Maruti Swift VDI ABS,Ahemdabad,2015,"59,906",Diesel,2nd,"4,16,599"
243,Honda Accord 2.4 MT,Ahemdabad,2010,"77,934",Petrol,2nd,"3,19,499"
244,Hyundai VENUE S MT 1.2 KAPPA,Ahemdabad,2020,"5,924",Petrol,1st,"8,00,199"
245,Toyota Innova Crysta 2.4 VX 8 STR,Ahemdabad,2019,"6,880",Diesel,1st,"19,13,399"
246,Maruti Swift VXI AMT,Ahemdabad,2020,"21,829",Petrol,1st,"6,59,799"
247,Hyundai Santro Xing GL PLUS,Ahemdabad,2014,"94,746",Petrol + CNG,1st,"2,71,299"
248,Mahindra XUV 3OO W4 PETROL,Ahemdabad,2019,"17,430",Petrol,1st,"6,96,899"
249,Hyundai Creta 1.6 E + VTVT,Ahemdabad,2019,"23,935",Petrol,1st,"9,33,799"
250,Maruti Baleno DELTA DDIS 190,Ahemdabad,2018,"49,774",Diesel,1st,"5,29,499"
251,Maruti Swift VXI,Ahemdabad,2015,"84,118",Petrol + CNG,1st,"4,15,299"
252,Maruti S Cross ALPHA SHVS,Ahemdabad,2017,"36,966",Diesel,1st,"7,21,799"
253,Volkswagen Polo GT TSI 1.2 PETROL AT,Ahemdabad,2015,"87,060",Petrol,1st,"4,76,099"
254,Maruti Celerio VXI,Ahemdabad,2014,"1,02,682",Petrol,1st,"2,73,299"
