,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
53,Maruti Zen Estilo VXI,Bengaluru,2011,"43,511",Petrol,3rd,"2,39,299"
54,Toyota Etios G,Bengaluru,2012,"30,224",Petrol,2nd,"4,01,599"
55,Hyundai Eon MAGNA PLUS,Bengaluru,2014,"24,024",Petrol,3rd,"3,09,999"
56,Maruti Ertiga VXI SMART HYBRID,Bengaluru,2020,"7,125",Petrol,1st,"8,54,899"
57,Maruti Alto K10 VXI,Bengaluru,2011,"70,996",Petrol,1st,"2,42,699"
58,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2011,"39,213",Petrol,1st,"3,80,499"
59,Maruti Alto K10 VXI,Bengaluru,2014,"34,163",Petrol,2nd,"3,52,899"
60,Hyundai i10 ERA 1.1 IRDE,Bengaluru,2012,"52,419",Petrol,2nd,"3,15,299"
61,Hyundai Eon ERA PLUS,Bengaluru,2016,"19,484",Petrol,1st,"3,22,199"
62,Hyundai Eon MAGNA PLUS,Bengaluru,2012,"37,867",Petrol,2nd,"2,82,999"
63,Maruti A Star VXI,Bengaluru,2010,"25,549",Petrol,1st,"2,63,899"
64,Toyota Etios Liva G,Bengaluru,2011,"33,609",Petrol,1st,"3,99,899"
65,Maruti Swift VDI,Bengaluru,2012,"66,612",Diesel,1st,"4,11,899"
66,Hyundai Eon ERA PLUS,Bengaluru,2015,"23,614",Petrol,2nd,"2,93,499"
67,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Bengaluru,2014,"28,276",Petrol,2nd,"4,64,999"
68,Maruti Alto LXI,Bengaluru,2012,"16,071",Petrol,2nd,"2,86,899"
69,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2012,"34,162",Petrol,1st,"3,21,699"
70,Tata Nano TWIST XTA,Bengaluru,2016,"19,280",Petrol,2nd,"2,37,299"
71,Hyundai i20 MAGNA O 1.2,Bengaluru,2011,"35,585",Petrol,1st,"3,91,899"
72,Maruti Alto LXI,Bengaluru,2011,"42,491",Petrol,1st,"2,69,399"
73,Hyundai i10 SPORTZ 1.2,Bengaluru,2010,"49,583",Petrol,1st,"3,42,299"
74,Maruti Alto LXI,Bengaluru,2011,"47,876",Petrol,2nd,"2,52,299"
75,Maruti Alto K10 LXI,Bengaluru,2013,"26,293",Petrol,2nd,"3,02,099"
76,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2017,"7,287",Petrol,1st,"4,24,899"
77,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2012,"33,267",Petrol,2nd,"3,61,699"
78,Maruti Zen Estilo LXI,Bengaluru,2010,"40,225",Petrol,2nd,"2,06,899"
79,Maruti Alto LXI,Bengaluru,2008,"45,476",Petrol,1st,"1,88,599"
80,Maruti Alto LXI,Bengaluru,2010,"28,345",Petrol,1st,"2,15,099"
81,Maruti Wagon R 1.0 VXI,Bengaluru,2010,"22,696",Petrol,1st,"3,32,299"
82,Maruti Alto 800 LXI,Bengaluru,2013,"41,967",Petrol,3rd,"2,35,899"
83,Maruti Alto 800 VXI,Bengaluru,2016,"34,081",Petrol,1st,"3,15,199"
84,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2015,"36,647",Petrol,1st,"3,73,799"
85,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"65,270",Petrol,1st,"3,39,899"
86,Hyundai Santro Xing GL PLUS,Bengaluru,2011,"16,261",Petrol,1st,"3,14,799"
87,Datsun Redi Go 1.0 S AT,Bengaluru,2018,"26,739",Petrol,2nd,"3,37,999"
88,Maruti Alto 800 LXI,Bengaluru,2013,"22,219",Petrol,2nd,"2,76,499"
89,Maruti Alto 800 LXI,Bengaluru,2018,"11,241",Petrol,1st,"3,35,499"
90,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"23,688",Petrol,2nd,"3,30,799"
91,Maruti Wagon R 1.0 VXI,Bengaluru,2016,"16,989",Petrol,2nd,"4,39,299"
92,Maruti Alto LXI,Bengaluru,2010,"36,141",Petrol,1st,"2,48,499"
93,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2010,"53,506",Petrol,3rd,"3,29,199"
94,Maruti Celerio VXI,Bengaluru,2016,"7,113",Petrol,1st,"4,51,699"
95,Chevrolet Spark LS 1.0 LPG,Bengaluru,2010,"42,663",Petrol + LPG,1st,"1,80,399"
96,Maruti Swift VXI,Bengaluru,2012,"63,009",Petrol,1st,"4,55,299"
97,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2011,"40,461",Petrol,2nd,"3,96,199"
98,Hyundai i10 SPORTZ 1.2,Bengaluru,2009,"35,925",Petrol,1st,"3,07,199"
99,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"46,248",Petrol,1st,"3,75,699"
100,Chevrolet Beat PS DIESEL,Bengaluru,2011,"44,346",Diesel,1st,"2,77,699"
101,Chevrolet Beat LT PETROL,Bengaluru,2010,"33,225",Petrol,2nd,"2,27,199"
102,Renault Pulse RX L PETROL,Bengaluru,2016,"30,523",Petrol,1st,"3,63,899"
103,Hyundai i10 SPORTZ 1.1 IRDE2,Bengaluru,2015,"23,841",Petrol,1st,"4,43,099"
104,Maruti Alto LXI,Bengaluru,2010,"47,758",Petrol,1st,"2,49,099"
105,Maruti Ritz VXI BS IV,Bengaluru,2014,"52,410",Petrol,1st,"4,11,599"
106,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2011,"61,322",Petrol,1st,"3,24,699"
107,Maruti OMNI E 8 STR,Bengaluru,2017,"28,486",Petrol,2nd,"3,17,799"
108,Datsun Go T,Bengaluru,2015,"30,569",Petrol,1st,"3,67,199"
109,Maruti Alto K10 VXI,Bengaluru,2010,"42,705",Petrol,2nd,"2,49,199"
110,Maruti Zen Estilo LXI,Bengaluru,2010,"43,249",Petrol,2nd,"2,20,599"
111,Maruti Alto LXI,Bengaluru,2011,"46,746",Petrol,2nd,"2,71,699"
112,Maruti Alto 800 LXI,Bengaluru,2013,"51,234",Petrol,1st,"2,78,799"
113,Hyundai i10 SPORTZ 1.2,Bengaluru,2010,"36,981",Petrol,1st,"3,24,099"
114,Maruti Alto K10 VXI,Bengaluru,2011,"52,908",Petrol,3rd,"2,29,499"
115,Maruti Ritz VXI BS IV,Bengaluru,2010,"38,191",Petrol,1st,"3,80,799"
116,Maruti Dzire VXI,Bengaluru,2018,"21,352",Petrol,1st,"6,44,699"
117,Hyundai Eon MAGNA PLUS,Bengaluru,2014,"30,303",Petrol,1st,"3,12,899"
118,Maruti Alto VXI,Bengaluru,2020,"3,175",Petrol,1st,"3,74,899"
119,Maruti Swift VDI,Bengaluru,2011,"74,130",Diesel,3rd,"3,48,499"
120,Hyundai i10 MAGNA 1.1 IRDE2,Bengaluru,2010,"49,994",Petrol,1st,"3,14,099"
121,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2012,"46,403",Petrol,2nd,"3,25,899"
122,Maruti Alto K10 VXI,Bengaluru,2015,"26,140",Petrol,2nd,"3,00,599"
123,Renault Kwid RXT Opt,Bengaluru,2016,"14,773",Petrol,1st,"3,60,699"
124,Maruti OMNI E STD,Bengaluru,2013,"35,235",Petrol,1st,"2,42,499"
125,Maruti Ritz VXI BS IV,Bengaluru,2014,"54,073",Petrol,2nd,"3,76,999"
126,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2014,"50,960",Petrol,2nd,"4,74,399"
127,Maruti Alto K10 VXI AMT,Bengaluru,2015,"12,593",Petrol,2nd,"3,71,599"
128,Maruti Swift Dzire LXI 1.2 BS IV,Bengaluru,2015,"45,865",Petrol,1st,"4,27,999"
129,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2010,"46,146",Petrol,1st,"3,36,899"
130,Tata Nano TWIST XTA,Bengaluru,2015,"39,157",Petrol,1st,"2,45,199"
131,Hyundai i20 Active 1.2 SX,Bengaluru,2016,"13,791",Petrol,1st,"6,79,999"
132,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Bengaluru,2013,"23,439",Petrol,2nd,"4,04,299"
133,Maruti Alto 800 VXI,Bengaluru,2017,"6,202",Petrol,2nd,"3,53,699"
134,Maruti Alto 800 LXI,Bengaluru,2013,"47,077",Petrol,1st,"2,77,399"
135,Maruti Alto K10 VXI,Bengaluru,2012,"50,282",Petrol,3rd,"2,54,999"
136,Mahindra Quanto C8,Bengaluru,2013,"34,203",Diesel,2nd,"4,26,999"
137,Maruti Alto LXI,Bengaluru,2009,"4,28,123",Petrol,2nd,"1,96,999"
138,Maruti Alto K10 VXI (O) AMT,Bengaluru,2018,"6,428",Petrol,1st,"4,10,599"
139,Maruti Alto K10 VXI,Bengaluru,2014,"51,984",Petrol,1st,"3,19,199"
140,Maruti Ritz ZXI ABS,Bengaluru,2015,"18,966",Petrol,1st,"4,87,599"
141,Maruti OMNI E 8 STR,Bengaluru,2017,"4,110",Petrol,1st,"3,28,099"
142,Maruti Alto K10 VXI,Bengaluru,2011,"62,717",Petrol,2nd,"2,21,299"
143,Renault Kwid CLIMBER 1.0 AT,Bengaluru,2018,"33,823",Petrol,1st,"3,67,199"
144,Maruti Alto K10 VXI,Bengaluru,2016,"31,393",Petrol,1st,"3,34,499"
145,Hyundai Grand i10 SPORTS 1.2 VTVT,Bengaluru,2017,"14,308",Petrol,2nd,"5,50,499"
146,Hyundai i10 MAGNA 1.2,Bengaluru,2010,"43,402",Petrol,3rd,"2,67,299"
147,Maruti Alto K10 VXI,Bengaluru,2014,"43,290",Petrol,3rd,"3,23,499"
148,Hyundai i20 MAGNA O 1.2,Bengaluru,2010,"55,232",Petrol,1st,"3,74,499"
149,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2019,"18,812",Petrol,2nd,"4,59,099"
150,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2016,"38,114",Petrol,1st,"3,72,499"
151,Honda City S MT PETROL,Bengaluru,2011,"74,354",Petrol,1st,"4,61,599"
152,Maruti Eeco 7 STR,Bengaluru,2019,"15,290",Petrol,2nd,"4,59,899"
153,Maruti Ritz VXI BS IV,Bengaluru,2011,"62,420",Petrol,1st,"3,76,799"
154,Maruti Alto K10 VXI (O) AMT,Bengaluru,2016,"28,652",Petrol,2nd,"3,78,199"
155,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"63,460",Petrol,1st,"3,11,399"
156,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2012,"57,380",Petrol,1st,"3,74,899"
157,Maruti Alto K10 VXI,Bengaluru,2014,"66,079",Petrol,1st,"3,27,799"
158,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"47,062",Petrol,1st,"4,08,899"
159,Hyundai Grand i10 ASTA 1.2 (O) VTVT,Bengaluru,2014,"26,036",Petrol,1st,"4,95,999"
160,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2011,"53,572",Petrol,1st,"3,64,199"
161,Maruti Ritz VXI BS IV,Bengaluru,2012,"32,591",Petrol,1st,"3,84,099"
162,Tata Nano TWIST XTA,Bengaluru,2015,"29,556",Petrol,2nd,"2,22,999"
163,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2013,"23,298",Petrol,1st,"4,43,099"
164,Maruti Wagon R 1.0 VXI,Bengaluru,2014,"27,274",Petrol,1st,"4,02,499"
165,Maruti Ritz VXI BS IV,Bengaluru,2013,"33,225",Petrol,1st,"4,00,299"
166,Maruti Ritz VXI BS IV,Bengaluru,2011,"60,921",Petrol,2nd,"3,58,499"
167,Hyundai i10 SPORTZ 1.1 IRDE2,Bengaluru,2015,"39,456",Petrol,1st,"4,24,399"
168,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2012,"40,807",Petrol,1st,"3,28,299"
169,Maruti Swift VXI,Bengaluru,2013,"45,342",Petrol,3rd,"4,14,799"
170,Maruti Alto K10 VXI AMT,Bengaluru,2017,"25,199",Petrol,1st,"3,42,599"
171,Volkswagen Polo COMFORTLINE 1.2L PETROL,Bengaluru,2017,"26,003",Petrol,1st,"5,98,899"
172,Maruti Swift VDI,Bengaluru,2011,"60,118",Diesel,2nd,"4,24,199"
173,Hyundai Santro Xing GL PLUS,Bengaluru,2014,"51,284",Petrol,1st,"3,39,199"
174,Renault Kwid RXT 1.0 EASY-R  AT,Bengaluru,2018,"14,176",Petrol,1st,"4,16,899"
175,Hyundai Xcent S 1.2 OPT,Bengaluru,2014,"54,694",Petrol,1st,"4,55,599"
176,Hyundai i20 ASTA 1.2,Bengaluru,2011,"58,055",Petrol,1st,"3,99,499"
177,Hyundai Santro Xing GL PLUS,Bengaluru,2011,"69,819",Petrol,2nd,"2,46,199"
178,Maruti Swift VXI,Bengaluru,2015,"24,740",Petrol,1st,"4,97,999"
179,Maruti Alto LXI,Bengaluru,2012,"10,260",Petrol,1st,"2,54,999"
180,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2013,"59,555",Petrol,2nd,"3,70,299"
181,Maruti Alto K10 VXI,Bengaluru,2016,"36,800",Petrol,1st,"3,38,299"
182,Hyundai Eon MAGNA PLUS,Bengaluru,2015,"43,825",Petrol,2nd,"3,00,499"
183,Maruti Alto K10 VXI,Bengaluru,2010,"56,095",Petrol,1st,"2,30,299"
184,Maruti Celerio VXI,Bengaluru,2019,"3,283",Petrol,1st,"5,14,699"
185,Hyundai Santro Xing GLS,Bengaluru,2013,"45,209",Petrol,2nd,"2,81,399"
186,Maruti Swift VXI,Bengaluru,2015,"35,276",Petrol,2nd,"4,76,799"
187,Renault Kwid RXT 1.0 EASY-R  AT,Bengaluru,2017,"32,578",Petrol,1st,"3,57,799"
188,Maruti Dzire VXI,Bengaluru,2017,"11,728",Petrol,1st,"6,20,599"
189,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2010,"35,835",Petrol,1st,"3,36,499"
190,Hyundai Eon ERA PLUS (O),Bengaluru,2017,"22,418",Petrol,1st,"3,48,099"
191,Maruti Alto LXI,Bengaluru,2010,"24,045",Petrol,2nd,"2,12,699"
192,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2014,"41,623",Petrol,1st,"5,20,999"
193,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"23,184",Petrol,1st,"3,51,699"
194,Hyundai Grand i10 MAGNA 1.2 VTVT,Bengaluru,2016,"34,448",Petrol,2nd,"4,21,499"
195,Maruti Ritz LXI,Bengaluru,2010,"61,156",Petrol,1st,"3,43,399"
196,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2010,"65,697",Petrol,1st,"3,30,499"
197,Hyundai Santro Xing GLS,Bengaluru,2008,"20,719",Petrol,1st,"2,31,399"
198,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2010,"62,936",Petrol,1st,"3,46,699"
199,Maruti Alto K10 LXI,Bengaluru,2011,"66,167",Petrol,1st,"2,53,099"
200,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"52,421",Petrol,1st,"3,73,699"
201,Toyota Etios GD,Bengaluru,2012,"62,639",Diesel,2nd,"4,00,199"
202,Maruti Ritz VDI,Bengaluru,2011,"71,585",Diesel,2nd,"3,44,699"
203,Maruti Alto 800 LXI,Bengaluru,2015,"21,980",Petrol,1st,"2,99,999"
204,Maruti Wagon R 1.0 VXI,Bengaluru,2012,"60,223",Petrol,1st,"2,92,399"
205,Hyundai Elite i20 1.2 MAGNA PLUS VTVT,Bengaluru,2019,"21,040",Petrol,1st,"6,39,199"
206,Honda Brio 1.2 VX MT I VTEC,Bengaluru,2015,"42,337",Petrol,1st,"4,83,399"
207,Maruti Wagon R Stingray VXI,Bengaluru,2013,"56,462",Petrol,1st,"3,73,399"
208,Hyundai Elite i20 ASTA 1.2,Bengaluru,2015,"29,791",Petrol,1st,"6,34,499"
209,Hyundai Eon MAGNA PLUS,Bengaluru,2014,"25,857",Petrol,1st,"3,05,699"
210,Maruti Ritz LXI,Bengaluru,2013,"58,907",Petrol,2nd,"3,58,699"
211,Maruti Alto 800 LXI,Bengaluru,2015,"41,905",Petrol,2nd,"3,39,799"
212,Hyundai Santro Xing GLS,Bengaluru,2009,"38,007",Petrol,1st,"2,68,199"
213,Volkswagen Polo GT TSI 1.2 PETROL AT,Bengaluru,2013,"45,204",Petrol,1st,"6,20,899"
214,Maruti Wagon R 1.0 VXI,Bengaluru,2014,"46,468",Petrol,2nd,"3,62,799"
215,Maruti Alto K10 VXI,Bengaluru,2013,"69,731",Petrol,1st,"2,78,099"
216,Maruti Alto K10 VXI,Bengaluru,2012,"58,683",Petrol,1st,"2,78,799"
217,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"58,519",Petrol,1st,"2,95,299"
218,Maruti Alto K10 VXI OPT,Bengaluru,2018,"17,788",Petrol,1st,"3,80,799"
219,Maruti Swift VXI,Bengaluru,2014,"21,026",Petrol,1st,"5,13,799"
220,Maruti Swift Dzire VDI BS IV,Bengaluru,2013,"1,07,116",Diesel,2nd,"4,48,399"
221,Maruti Alto K10 VXI,Bengaluru,2012,"64,058",Petrol,1st,"2,63,099"
222,Renault Duster RXL PACK DIESEL 85,Bengaluru,2013,"60,187",Diesel,1st,"5,99,199"
223,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2011,"73,153",Petrol,1st,"3,22,299"
224,Hyundai Getz Prime 1.3 GVS,Bengaluru,2008,"43,423",Petrol,1st,"2,20,999"
225,Maruti Swift ZXI,Bengaluru,2011,"53,404",Petrol,2nd,"3,88,899"
226,Maruti Swift VXI,Bengaluru,2010,"57,869",Petrol,1st,"3,50,699"
227,Tata Tiago XZ 1.2 REVOTRON,Bengaluru,2017,"50,292",Petrol,1st,"4,71,199"
228,Maruti Alto K10 VXI,Bengaluru,2014,"39,855",Petrol,1st,"3,47,999"
229,Maruti Alto K10 LXI,Bengaluru,2010,"56,300",Petrol,1st,"2,38,799"
230,Toyota Etios Liva G,Bengaluru,2011,"54,931",Petrol,1st,"3,49,499"
231,Maruti Wagon R LXI,Bengaluru,2009,"43,468",Petrol,2nd,"2,24,699"
232,Ford Figo 1.2 TITANIUM DURATEC,Bengaluru,2012,"59,779",Petrol,2nd,"3,12,399"
233,Maruti Alto K10 LXI,Bengaluru,2011,"64,152",Petrol,1st,"2,78,799"
234,Hyundai Santro Xing GLS,Bengaluru,2008,"67,059",Petrol,3rd,"1,90,799"
235,Maruti Ritz VXI BS IV,Bengaluru,2010,"66,102",Petrol,2nd,"3,15,899"
236,Maruti Alto LXI,Bengaluru,2009,"34,605",Petrol,1st,"2,60,199"
237,Maruti Alto K10 VXI,Bengaluru,2011,"68,153",Petrol,2nd,"2,36,699"
238,Hyundai i10 MAGNA 1.2,Bengaluru,2010,"67,892",Petrol,1st,"3,14,099"
239,Hyundai Elite i20 ASTA 1.2,Bengaluru,2018,"26,118",Petrol,1st,"7,05,199"
240,Renault Kwid RXT Opt,Bengaluru,2016,"57,073",Petrol + CNG,2nd,"3,68,699"
241,Hyundai Santro Xing GL,Bengaluru,2010,"67,770",Petrol,3rd,"2,23,699"
242,Hyundai i10 MAGNA 1.2,Bengaluru,2009,"42,203",Petrol,2nd,"2,87,799"
243,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"72,925",Petrol,1st,"3,68,599"
244,Hyundai Grand i10 ASTA 1.2 (O) VTVT,Bengaluru,2015,"35,751",Petrol,1st,"4,79,199"
245,Maruti Alto LXI,Bengaluru,2008,"45,812",Petrol,2nd,"2,09,199"
246,Maruti Alto LXI,Bengaluru,2010,"71,122",Petrol,2nd,"2,11,499"
247,Maruti Ritz VXI BS IV,Bengaluru,2010,"78,605",Petrol,1st,"3,26,699"
248,Maruti Swift LXI OPT,Bengaluru,2016,"35,352",Petrol,1st,"5,26,599"
249,Maruti Swift VDI ABS,Bengaluru,2010,"48,994",Diesel,1st,"3,86,299"
250,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"1,26,386",Petrol,1st,"3,09,699"
251,Hyundai i10 MAGNA 1.2,Bengaluru,2010,"55,588",Petrol,1st,"3,23,399"
252,Maruti Alto K10 VXI OPT,Bengaluru,2018,"29,928",Petrol,1st,"3,72,999"
253,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Bengaluru,2015,"10,520",Petrol,1st,"5,37,599"
254,Maruti Alto K10 VXI (O) AMT,Bengaluru,2018,"9,861",Petrol,1st,"4,24,499"
255,Maruti Swift ZXI,Bengaluru,2012,"42,779",Petrol,2nd,"4,60,199"
256,Maruti Swift VXI,Bengaluru,2012,"29,624",Petrol,1st,"4,29,899"
257,Maruti Swift VXI,Bengaluru,2012,"42,699",Petrol,2nd,"4,39,799"
258,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2012,"1,08,611",Petrol,1st,"3,39,999"
259,Hyundai Grand i10 ASTA 1.2 (O) VTVT,Bengaluru,2015,"43,106",Petrol,1st,"5,32,399"
260,Hyundai i20 MAGNA 1.2 VTVT,Bengaluru,2009,"60,745",Petrol,2nd,"3,23,199"
261,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Bengaluru,2015,"15,839",Petrol,1st,"4,87,499"
262,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2010,"56,045",Petrol,2nd,"3,69,899"
263,Maruti Swift VXI,Bengaluru,2015,"40,944",Petrol,1st,"5,10,799"
264,Maruti Swift VXI,Bengaluru,2019,"13,784",Petrol,1st,"6,49,599"
265,Hyundai Elite i20 SPORTZ 1.2,Bengaluru,2015,"50,622",Petrol,2nd,"4,81,999"
266,Maruti Swift VXI,Bengaluru,2014,"51,232",Petrol,1st,"4,95,099"
267,Maruti Wagon R VXI BS III,Bengaluru,2009,"65,823",Petrol,2nd,"2,27,299"
268,Maruti Swift VXI,Bengaluru,2010,"68,339",Petrol,2nd,"3,35,999"
269,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2011,"71,708",Petrol,2nd,"3,23,099"
270,Maruti Swift VDI,Bengaluru,2016,"33,834",Diesel,1st,"5,65,999"
271,Maruti Alto LXI,Bengaluru,2011,"72,785",Petrol,2nd,"2,56,399"
272,Honda City S MT PETROL,Bengaluru,2014,"20,078",Petrol,1st,"6,03,299"
273,Maruti Alto LXI,Bengaluru,2009,"94,064",Petrol,1st,"2,24,799"
274,Maruti Alto K10 VXI,Bengaluru,2014,"50,599",Petrol,1st,"3,04,399"
275,Maruti Swift VXI ABS,Bengaluru,2010,"75,257",Petrol,1st,"3,59,899"
276,Hyundai Creta 1.6 E + VTVT,Bengaluru,2018,"26,031",Petrol,1st,"9,52,099"
277,Hyundai i20 ASTA 1.2,Bengaluru,2009,"82,548",Petrol,2nd,"3,03,099"
278,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2013,"56,518",Petrol,2nd,"4,84,299"
279,Honda Amaze 1.2 V CVT I VTEC,Bengaluru,2018,"4,131",Petrol,1st,"7,47,699"
280,Maruti A Star VXI,Bengaluru,2009,"71,441",Petrol,1st,"2,46,399"
281,Hyundai Santro Xing GL,Bengaluru,2008,"60,152",Petrol + LPG,1st,"2,30,099"
282,Maruti Alto K10 VXI,Bengaluru,2012,"68,156",Petrol,2nd,"2,36,499"
283,Maruti Swift VDI,Bengaluru,2018,"14,432",Diesel,1st,"7,93,399"
284,Hyundai i20 Active 1.2 SX,Bengaluru,2016,"30,190",Petrol,2nd,"6,10,399"
285,Maruti Swift VXI,Bengaluru,2013,"56,566",Petrol,1st,"4,48,899"
286,Ford Figo 1.2 ZXI DURATEC,Bengaluru,2010,"75,066",Petrol,1st,"2,57,199"
287,Maruti Swift VDI ABS,Bengaluru,2015,"63,035",Diesel,1st,"5,48,399"
288,Hyundai i20 SPORTZ 1.2 VTVT,Bengaluru,2012,"61,801",Petrol,1st,"4,25,999"
289,Maruti A Star VXI,Bengaluru,2008,"60,195",Petrol,2nd,"2,03,399"
290,Chevrolet Spark LT 1.0,Bengaluru,2010,"71,080",Petrol,1st,"2,27,699"
291,Maruti Wagon R VXI,Bengaluru,2012,"71,968",Petrol,2nd,"2,80,899"
292,Maruti Zen Estilo LXI,Bengaluru,2009,"28,981",Petrol,1st,"2,22,699"
293,Hyundai Santro Xing GLS,Bengaluru,2010,"73,792",Petrol + LPG,3rd,"2,27,699"
294,Maruti Ritz VXI,Bengaluru,2009,"54,431",Petrol,1st,"2,97,599"
295,Maruti Ritz VXI BS IV,Bengaluru,2011,"76,052",Petrol,2nd,"3,44,299"
296,Maruti Alto LXI,Bengaluru,2009,"43,770",Petrol,1st,"2,15,599"
297,Maruti Alto K10 VXI,Bengaluru,2010,"99,476",Petrol,2nd,"1,95,499"
298,Maruti Alto LXI,Bengaluru,2009,"48,989",Petrol,3rd,"1,80,699"
299,Maruti Ritz VXI BS IV,Bengaluru,2014,"56,793",Petrol,1st,"4,69,699"
300,Maruti Alto LXI,Bengaluru,2010,"76,606",Petrol,1st,"2,42,799"
301,Maruti Swift VXI,Bengaluru,2014,"60,963",Petrol,1st,"4,64,199"
302,Nissan Micra XV PETROL,Bengaluru,2010,"80,771",Petrol,3rd,"2,49,499"
303,Hyundai Elite i20 1.2 SPORTZ PLUS DUAL TONE VTVT,Bengaluru,2019,"6,491",Petrol,1st,"8,20,099"
304,Maruti Alto LXI,Bengaluru,2009,"62,353",Petrol,3rd,"1,91,299"
305,Hyundai Verna FLUIDIC 1.6 EX CRDI,Bengaluru,2011,"71,771",Diesel,1st,"5,07,199"
306,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2019,"24,032",Petrol,1st,"4,82,199"
307,Ford Ecosport 1.0 ECOBOOST TITANIUM SPORTS(SUNROOF),Bengaluru,2019,"9,236",Petrol,1st,"9,88,099"
308,Maruti Swift VXI,Bengaluru,2018,"3,642",Petrol,1st,"6,25,399"
309,Maruti Swift Dzire VDI BS IV,Bengaluru,2012,"74,010",Diesel,1st,"4,37,499"
310,Maruti Alto LXI,Bengaluru,2011,"77,395",Petrol,2nd,"2,45,299"
311,Maruti Zen Estilo LXI,Bengaluru,2009,"70,598",Petrol,1st,"2,22,499"
312,Hyundai i20 Active 1.2 SX,Bengaluru,2016,"19,581",Petrol,1st,"6,18,099"
313,Maruti Wagon R 1.0 VXI,Bengaluru,2014,"57,275",Petrol,1st,"3,64,999"
314,Maruti Alto K10 VXI,Bengaluru,2012,"81,811",Petrol,1st,"2,52,799"
315,Renault Kwid RXT 1.0 EASY-R  AT,Bengaluru,2017,"7,688",Petrol,1st,"4,29,299"
316,Honda Jazz 1.2 SV PETROL,Bengaluru,2015,"49,959",Petrol,2nd,"4,66,799"
317,Chevrolet Beat LS PETROL,Bengaluru,2011,"98,893",Petrol,1st,"2,47,499"
318,Hyundai i10 SPORTZ 1.2,Bengaluru,2009,"65,199",Petrol,3rd,"2,64,499"
319,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Bengaluru,2015,"19,346",Petrol,1st,"4,75,199"
320,Maruti Alto LXI,Bengaluru,2009,"67,415",Petrol,2nd,"2,13,899"
321,Maruti Swift VDI,Bengaluru,2011,"1,07,079",Diesel,1st,"3,47,399"
322,Maruti Wagon R 1.0 VXI,Bengaluru,2014,"62,642",Petrol,1st,"3,93,899"
323,Maruti Wagon R VXI MINOR,Bengaluru,2009,"63,993",Petrol,1st,"2,64,499"
324,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2010,"84,426",Petrol,1st,"3,10,999"
325,Maruti Alto XCITE,Bengaluru,2009,"58,959",Petrol,2nd,"1,91,399"
326,Honda Amaze 1.2 VXMT I VTEC,Bengaluru,2019,"15,979",Petrol,1st,"7,60,499"
327,Renault Kwid RXT Opt,Bengaluru,2016,"53,414",Petrol,1st,"3,34,399"
