,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
265,Maruti Alto 800 LXI,Hyderabad,2017,"7,828",Petrol,1st,"3,06,799"
266,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Hyderabad,2017,"23,663",Petrol,2nd,"4,57,599"
267,Honda Brio 1.2 S MT I VTEC,Hyderabad,2013,"40,362",Petrol,2nd,"3,55,699"
268,Hyundai Eon MAGNA PLUS BLUE DRIVE,Hyderabad,2013,"32,842",Petrol + LPG,2nd,"2,47,799"
269,Hyundai i20 SPORTZ 1.2 VTVT,Hyderabad,2012,"51,853",Petrol,1st,"3,73,999"
270,Hyundai Elite i20 MAGNA 1.2,Hyderabad,2014,"29,094",Petrol,1st,"4,74,699"
271,Hyundai i10 MAGNA 1.2,Hyderabad,2009,"27,034",Petrol,1st,"2,63,099"
272,Hyundai Eon ERA PLUS,Hyderabad,2012,"29,777",Petrol,1st,"2,32,399"
273,Volkswagen Ameo COMFORTLINE 1.2,Hyderabad,2016,"21,786",Petrol,1st,"4,35,499"
274,Hyundai i20 SPORTZ 1.2 VTVT,Hyderabad,2014,"18,147",Petrol,1st,"4,59,499"
275,Hyundai i10 SPORTZ 1.2 KAPPA2,Hyderabad,2012,"45,099",Petrol,1st,"3,33,699"
276,Maruti Alto K10 VXI,Hyderabad,2012,"29,160",Petrol,1st,"2,47,199"
277,Maruti Wagon R 1.0 VXI,Hyderabad,2016,"23,886",Petrol,1st,"3,85,299"
278,Maruti Swift Dzire VDI BS IV,Hyderabad,2016,"3,625",Diesel,1st,"6,24,799"
279,Maruti Wagon R 1.0 VXI,Hyderabad,2015,"24,990",Petrol,1st,"3,55,899"
280,Hyundai Eon D LITE PLUS,Hyderabad,2013,"27,748",Petrol,1st,"2,19,099"
281,Hyundai Eon ERA PLUS,Hyderabad,2018,"12,578",Petrol,1st,"3,30,999"
282,Maruti Dzire VXI,Hyderabad,2020,"5,022",Petrol,1st,"6,71,299"
283,Maruti Alto LXI,Hyderabad,2012,"25,402",Petrol,1st,"2,67,699"
284,Maruti Wagon R 1.0 VXI,Hyderabad,2012,"14,631",Petrol,1st,"3,33,299"
285,Maruti Wagon R Stingray VXI,Hyderabad,2013,"44,137",Petrol,1st,"3,21,999"
286,Chevrolet Cruze LTZ AT,Hyderabad,2010,"47,145",Diesel,3rd,"3,94,699"
287,Maruti Wagon R 1.0 VXI,Hyderabad,2014,"41,913",Petrol,1st,"3,58,199"
288,Hyundai i20 MAGNA 1.2 VTVT,Hyderabad,2012,"53,847",Petrol,1st,"3,55,799"
289,Hyundai Eon ERA PLUS,Hyderabad,2017,"29,422",Petrol,1st,"3,34,999"
290,Hyundai i10 MAGNA 1.2 KAPPA2,Hyderabad,2011,"63,370",Petrol,1st,"2,79,899"
291,Maruti Alto 800 LXI,Hyderabad,2015,"30,214",Petrol,3rd,"2,58,099"
292,Hyundai NEW SANTRO 1.1 SPORTS AMT,Hyderabad,2019,"4,852",Petrol,1st,"5,46,099"
293,Maruti Wagon R 1.0 VXI,Hyderabad,2015,"53,312",Petrol,1st,"3,42,699"
294,Maruti Swift VXI,Hyderabad,2014,"36,758",Petrol,2nd,"4,23,699"
295,Ford Ecosport 1.5 TITANIUM TI VCT AT,Hyderabad,2013,"44,980",Petrol,1st,"5,17,899"
296,Hyundai Grand i10 MAGNA 1.2 VTVT,Hyderabad,2019,"12,988",Petrol,2nd,"5,02,999"
297,Nissan Micra XE DIESEL,Hyderabad,2013,"50,151",Diesel,1st,"2,96,299"
298,Maruti Swift Dzire ZXI 1.2 BS IV,Hyderabad,2016,"15,906",Petrol,1st,"5,90,499"
299,Honda City V MT PETROL,Hyderabad,2010,"51,549",Petrol,1st,"3,78,899"
300,Maruti Wagon R 1.0 VXI,Hyderabad,2014,"40,694",Petrol,1st,"3,38,199"
301,Hyundai Eon ERA PLUS,Hyderabad,2016,"40,681",Petrol,1st,"2,70,999"
302,Volkswagen Vento HIGHLINE PETROL,Hyderabad,2011,"64,623",Petrol,2nd,"3,25,999"
303,Maruti Swift VXI,Hyderabad,2013,"59,025",Petrol,1st,"4,34,999"
304,Maruti Wagon R 1.0 LXI,Hyderabad,2016,"37,735",Petrol,2nd,"3,56,499"
305,Maruti Wagon R 1.0 VXI,Hyderabad,2016,"39,789",Petrol,1st,"3,87,699"
306,Maruti Wagon R 1.0 LXI,Hyderabad,2011,"63,165",Petrol,1st,"3,07,099"
307,Maruti Baleno ZETA 1.2 K12,Hyderabad,2017,"25,423",Petrol,1st,"6,12,299"
308,Maruti Alto LXI,Hyderabad,2008,"61,119",Petrol,1st,"1,45,299"
309,Maruti Celerio VXI AT,Hyderabad,2015,"38,556",Petrol,2nd,"3,21,399"
310,Maruti Alto LXI,Hyderabad,2010,"63,438",Petrol,1st,"1,86,999"
311,Maruti Wagon R 1.0 LXI,Hyderabad,2010,"59,076",Petrol,2nd,"2,39,999"
312,Maruti Eeco 5 STR WITH AC PLUSHTR,Hyderabad,2019,"8,294",Petrol,1st,"4,09,799"
313,Maruti Alto 800 VXI,Hyderabad,2015,"47,247",Petrol,1st,"2,95,899"
314,Maruti Dzire VXI,Hyderabad,2017,"16,497",Petrol,1st,"6,16,699"
315,Hyundai Grand i10 SPORTZ O 1.2,Hyderabad,2017,"3,915",Petrol,1st,"5,03,499"
316,Hyundai Grand i10 ASTA 1.2 AT VTVT,Hyderabad,2015,"23,738",Petrol,2nd,"4,92,899"
317,Hyundai i10 MAGNA,Hyderabad,2008,"45,699",Petrol,1st,"2,40,099"
318,Hyundai i10 MAGNA 1.2 KAPPA2,Hyderabad,2011,"70,969",Petrol,1st,"3,19,299"
319,Maruti Swift Dzire VXI 1.2 BS IV,Hyderabad,2014,"35,103",Petrol,1st,"4,81,399"
320,Maruti Baleno DELTA 1.2 K12 AMT,Hyderabad,2016,"36,146",Petrol,2nd,"5,56,699"
321,Maruti Alto 800 LXI OPT,Hyderabad,2017,"4,046",Petrol,1st,"3,19,599"
322,Maruti Alto K10 VXI,Hyderabad,2018,"13,446",Petrol,1st,"3,51,999"
323,Maruti Swift VDI,Hyderabad,2012,"66,199",Diesel,2nd,"3,88,099"
324,Maruti Alto K10 VXI AMT,Hyderabad,2016,"60,866",Petrol,1st,"2,97,899"
325,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Hyderabad,2011,"73,802",Petrol,2nd,"3,45,599"
326,Hyundai Elite i20 ASTA 1.2 (O),Hyderabad,2016,"24,885",Petrol,1st,"5,65,299"
327,Maruti Alto 800 LXI,Hyderabad,2019,"20,321",Petrol,1st,"3,11,199"
328,Hyundai Eon SPORTZ,Hyderabad,2017,"36,012",Petrol,1st,"3,18,899"
329,Maruti Swift Dzire VDI BS IV,Hyderabad,2016,"31,296",Diesel,1st,"5,76,099"
330,Maruti Alto K10 VXI AMT,Hyderabad,2015,"49,922",Petrol,1st,"3,03,999"
331,Hyundai Elite i20 SPORTZ 1.2,Hyderabad,2017,"9,524",Petrol,1st,"6,17,299"
332,Maruti Alto 800 LXI,Hyderabad,2013,"57,107",Petrol,1st,"2,56,499"
333,Maruti Wagon R LXI,Hyderabad,2008,"47,386",Petrol,2nd,"1,98,199"
334,Honda City V CVT,Hyderabad,2017,"26,256",Petrol,1st,"7,79,499"
335,Maruti Baleno ZETA 1.2 K12,Hyderabad,2016,"22,594",Petrol,1st,"6,30,199"
336,Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyderabad,2018,"31,705",Petrol,1st,"5,98,299"
337,Maruti Swift VXI 1.3,Hyderabad,2008,"99,835",Petrol,2nd,"2,48,699"
338,Maruti Vitara Brezza ZDI,Hyderabad,2016,"37,380",Diesel,1st,"7,83,099"
339,Maruti Dzire VXI,Hyderabad,2017,"33,399",Petrol,1st,"5,69,399"
340,Maruti A Star VXI,Hyderabad,2009,"69,607",Petrol,1st,"2,00,499"
341,Renault Kwid RXT,Hyderabad,2017,"44,566",Petrol,1st,"2,93,499"
342,Mahindra Thar CRDE 4X4 BS IV,Hyderabad,2017,"27,328",Diesel,1st,"7,18,199"
343,Maruti Swift VXI,Hyderabad,2018,"4,451",Petrol,1st,"5,91,999"
344,Maruti Eeco 5 STR WITH AC PLUSHTR,Hyderabad,2017,"41,736",Petrol,1st,"3,63,199"
345,Hyundai Grand i10 SPORTS 1.2 VTVT,Hyderabad,2016,"27,015",Petrol,1st,"4,67,399"
346,Tata Tiago XT 1.2 REVOTRON,Hyderabad,2017,"41,876",Petrol,1st,"3,37,599"
347,Maruti Swift Dzire VXI 1.2 BS IV,Hyderabad,2015,"15,516",Petrol,1st,"5,46,199"
348,Honda BR-V 1.5 i-VTEC V CVT,Hyderabad,2016,"31,996",Petrol,1st,"6,67,699"
349,Maruti Wagon R 1.0 LXI,Hyderabad,2010,"75,181",Petrol,1st,"2,65,099"
350,Maruti Dzire VXI,Hyderabad,2017,"29,192",Petrol,1st,"6,17,399"
351,Hyundai Santro Xing XO ERLX EURO III,Hyderabad,2007,"72,130",Petrol,1st,"1,64,299"
352,Maruti Swift VDI,Hyderabad,2016,"51,080",Diesel,2nd,"5,60,699"
353,Maruti Swift Dzire VXI 1.2 BS IV,Hyderabad,2016,"39,772",Petrol,1st,"5,20,699"
354,Honda Brio 1.2 S MT I VTEC,Hyderabad,2013,"62,124",Petrol,1st,"3,39,999"
355,Hyundai i10 SPORTZ 1.1 IRDE2,Hyderabad,2014,"58,303",Petrol,1st,"3,40,699"
356,Maruti Dzire VDI,Hyderabad,2017,"61,846",Diesel,1st,"6,29,299"
357,Ford Ecosport 1.5 TITANIUM TI VCT AT,Hyderabad,2014,"57,657",Petrol,1st,"5,56,999"
358,Maruti Swift ZXI AMT,Hyderabad,2018,"39,712",Petrol,1st,"6,31,999"
359,Maruti Wagon R 1.0 VXI,Hyderabad,2016,"59,094",Petrol,2nd,"3,36,699"
360,Maruti OMNI E 8 STR,Hyderabad,2018,"25,568",Petrol,1st,"2,91,499"
361,Hyundai i10 MAGNA 1.1 LPG,Hyderabad,2013,"64,335",Petrol + LPG,2nd,"2,90,499"
362,Maruti Baleno ALPHA DDIS 190,Hyderabad,2017,"51,501",Diesel,1st,"6,20,499"
363,Hyundai Elite i20 SPORTZ 1.2,Hyderabad,2017,"38,526",Petrol,2nd,"5,88,299"
364,Hyundai Elite i20 1.2 SPORTS PLUS VTVT CVT,Hyderabad,2019,"17,955",Petrol,2nd,"7,22,399"
365,Honda Jazz 1.2 V AT,Hyderabad,2015,"64,455",Petrol,2nd,"5,04,199"
366,Maruti Dzire VXI,Hyderabad,2017,"35,440",Petrol,1st,"5,74,599"
367,Maruti Ertiga ZDI,Hyderabad,2015,"56,634",Diesel,2nd,"6,31,899"
368,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Hyderabad,2011,"78,316",Petrol,1st,"3,32,899"
369,Maruti Swift ZXI+ BS IV,Hyderabad,2019,"24,966",Petrol,1st,"6,63,199"
370,Maruti Alto LXI,Hyderabad,2010,"87,230",Petrol,1st,"1,69,699"
371,Hyundai Elite i20 ASTA 1.2 (O),Hyderabad,2016,"45,903",Petrol,1st,"6,17,899"
372,Maruti Wagon R Duo LXI LPG,Hyderabad,2008,"99,395",Petrol + LPG,2nd,"1,98,699"
373,Maruti Swift LDI,Hyderabad,2009,"90,273",Diesel,1st,"2,70,099"
374,Maruti Swift Dzire ZXI 1.2 BS IV,Hyderabad,2015,"61,803",Petrol,1st,"5,27,399"
375,Hyundai i10 SPORTZ 1.2,Hyderabad,2009,"88,322",Petrol,1st,"2,48,799"
376,Hyundai Creta 1.6 SX (O) CRDI,Hyderabad,2016,"59,687",Diesel,1st,"9,51,499"
377,Volkswagen Ameo HIGHLINE 1.2,Hyderabad,2016,"56,861",Petrol,2nd,"4,82,499"
378,Honda City VX CVT PETROL,Hyderabad,2015,"47,555",Petrol,4th,"7,14,499"
379,Nissan Micra Active XV S,Hyderabad,2016,"62,412",Petrol,1st,"3,27,899"
380,Maruti Wagon R 1.0 LXI CNG,Hyderabad,2011,"85,435",Petrol + CNG,1st,"2,54,399"
381,MG HECTOR SHARP HYBIRD PETROL MT,Hyderabad,2019,"26,283",Petrol,2nd,"14,25,199"
382,Skoda Fabia ELEGANCE 1.6 MPI,Hyderabad,2011,"90,749",Petrol,1st,"2,23,399"
383,Maruti Ritz VDI,Hyderabad,2012,"80,522",Diesel,1st,"3,08,499"
384,Honda City V MT PETROL,Hyderabad,2017,"35,805",Petrol,2nd,"7,58,099"
385,Maruti Swift ZXI AMT,Hyderabad,2018,"38,390",Petrol,1st,"6,41,499"
386,Hyundai Elite i20 SPORTZ 1.2,Hyderabad,2017,"54,712",Petrol,1st,"5,82,599"
387,Ford Figo 1.4 TITANIUM DURATORQ,Hyderabad,2013,"72,854",Diesel,2nd,"2,76,999"
388,Hyundai Creta 1.6 SX (O) CRDI,Hyderabad,2017,"46,793",Diesel,1st,"9,90,599"
389,Ford Ecosport 1.5TITANIUM TDCI,Hyderabad,2018,"71,483",Diesel,1st,"7,85,099"
390,Maruti Vitara Brezza VDI,Hyderabad,2019,"38,781",Diesel,1st,"7,90,999"
391,Maruti Alto LXI CNG,Hyderabad,2012,"80,388",Petrol + CNG,2nd,"2,06,999"
392,Honda City ZX CVT,Hyderabad,2017,"33,960",Petrol,1st,"9,08,199"
393,Maruti Swift Dzire VDI OPT,Hyderabad,2017,"57,889",Diesel,1st,"6,32,399"
394,Maruti Ertiga ZDI PLUS SHVS,Hyderabad,2018,"21,021",Diesel,1st,"9,71,299"
395,Maruti Swift VDI ABS,Hyderabad,2015,"71,640",Diesel,1st,"5,02,699"
396,Hyundai Elite i20 SPORTZ 1.2,Hyderabad,2017,"56,895",Petrol,1st,"5,97,599"
397,Maruti Swift VXI 1.3,Hyderabad,2008,"81,367",Petrol,1st,"2,80,299"
398,Maruti Vitara Brezza ZDI AMT,Hyderabad,2019,"23,973",Diesel,1st,"9,12,199"
399,Maruti Wagon R 1.0 LXI CNG,Hyderabad,2011,"1,14,593",Petrol + CNG,2nd,"2,35,299"
400,Hyundai Creta 1.6 E + VTVT,Hyderabad,2018,"29,221",Petrol,1st,"7,75,499"
401,Maruti Swift LDI,Hyderabad,2009,"1,00,009",Diesel,1st,"3,01,999"
402,Maruti Alto 800 LXI,Hyderabad,2015,"77,046",Petrol,1st,"2,40,099"
403,Maruti Swift VDI,Hyderabad,2019,"43,074",Diesel,2nd,"6,47,099"
404,Honda City S MT DIESEL,Hyderabad,2014,"82,735",Diesel,1st,"4,73,199"
405,Toyota Innova Crysta 2.4 ZX 7 STR,Hyderabad,2017,"80,745",Diesel,1st,"17,09,299"
406,Maruti Swift Dzire VDI BS IV,Hyderabad,2013,"1,08,673",Diesel,2nd,"4,49,299"
407,Maruti OMNI E STD,Hyderabad,2018,"36,395",Petrol,1st,"2,80,699"
408,Skoda Rapid ELEGANCE 1.6 TDI MT,Hyderabad,2012,"1,34,290",Diesel,2nd,"3,38,299"
409,Toyota Etios V,Hyderabad,2011,"1,03,749",Petrol,3rd,"3,21,499"
410,Maruti Alto K10 VXI,Hyderabad,2011,"95,281",Petrol,2nd,"1,85,799"
411,Maruti Wagon R 1.0 LXI CNG,Hyderabad,2012,"86,601",Petrol + CNG,1st,"3,10,099"
412,Maruti Baleno ZETA 1.2 K12,Hyderabad,2017,"62,516",Petrol,1st,"5,83,399"
413,Maruti Swift Dzire VDI BS IV,Hyderabad,2014,"81,540",Diesel,1st,"5,13,799"
414,Maruti Baleno DELTA 1.2 K12,Hyderabad,2017,"75,980",Petrol,1st,"5,50,899"
415,Hyundai i10 SPORTZ 1.2 KAPPA2,Hyderabad,2013,"82,669",Petrol,1st,"3,21,899"
416,Maruti Swift ZDI,Hyderabad,2018,"65,207",Diesel,1st,"6,84,199"
417,Maruti Swift Dzire ZXI 1.2 BS IV,Hyderabad,2015,"90,617",Petrol,2nd,"5,33,299"
418,Maruti Ertiga VDI ABS,Hyderabad,2014,"86,775",Diesel,2nd,"6,42,099"
419,Maruti Swift VDI ABS,Hyderabad,2015,"1,14,221",Diesel,1st,"4,41,399"
420,Volkswagen Polo HIGHLINE1.2L DIESEL,Hyderabad,2013,"95,634",Diesel,2nd,"4,01,399"
421,Hyundai Creta 1.6 SX PLUS DIESEL,Hyderabad,2016,"72,727",Diesel,1st,"8,76,099"
422,Maruti Swift VDI,Hyderabad,2011,"1,05,813",Diesel,1st,"3,16,599"
423,Hyundai Elite i20 SPORTZ 1.4,Hyderabad,2016,"1,02,402",Diesel,1st,"5,72,699"
424,Maruti Vitara Brezza ZDI,Hyderabad,2017,"74,942",Diesel,1st,"7,44,399"
425,Maruti Dzire VDI,Hyderabad,2018,"88,242",Diesel,1st,"6,74,799"
426,Maruti Ertiga VDI,Hyderabad,2014,"86,171",Diesel,1st,"5,95,799"
427,Hyundai Elite i20 MAGNA 1.2,Hyderabad,2015,"98,972",Petrol,2nd,"4,64,599"
428,Audi Q3 35 TDI Quattro,Hyderabad,2015,"87,654",Diesel,1st,"14,55,699"
429,Hyundai Creta 1.4 E PLUS CRDI,Hyderabad,2018,"89,645",Diesel,1st,"8,53,299"
430,Ford Ecosport 1.0 ECOBOOST TITANIUM,Hyderabad,2014,"1,42,134",Petrol,1st,"4,36,599"
431,Maruti Swift Dzire VDI BS IV,Hyderabad,2014,"90,890",Diesel,1st,"4,69,099"
432,Hyundai Xcent SX 1.1 CRDI OPT,Hyderabad,2014,"1,02,084",Diesel,1st,"4,14,399"
433,Volkswagen Polo COMFORTLINE 1.5L DIESEL,Hyderabad,2015,"1,30,613",Diesel,2nd,"4,54,199"
434,Hyundai Grand i10 ASTA 1.1 CRDI,Hyderabad,2016,"1,02,426",Diesel,2nd,"3,93,899"
435,Maruti Swift Dzire VXI 1.2 BS IV,Hyderabad,2015,"94,320",Petrol,1st,"5,09,299"
436,Maruti Swift Dzire VDI,Hyderabad,2008,"2,28,257",Diesel,2nd,"2,31,899"
437,Hyundai Verna FLUIDIC 1.6 SX CRDI,Hyderabad,2013,"1,22,896",Diesel,2nd,"5,15,299"
438,Hyundai Creta 1.6 SX (O) CRDI,Hyderabad,2016,"1,56,312",Diesel,1st,"8,31,699"
439,Toyota Innova Crysta 2.4 VX 8 STR,Hyderabad,2017,"1,47,554",Diesel,1st,"16,68,699"
440,Nissan Sunny XV DIESEL,Hyderabad,2013,"1,57,225",Diesel,1st,"3,62,099"
441,Toyota Fortuner 3.0 MT 4X4,Hyderabad,2011,"1,60,953",Diesel,2nd,"9,74,199"
442,Ford Ecosport 1.5 TREND+ TDCI,Hyderabad,2018,"1,06,245",Diesel,2nd,"6,53,199"
443,Hyundai i10 MAGNA 1.1 IRDE2,Hyderabad,2015,"31,793",Petrol,1st,"3,27,799"
444,Toyota Innova 2.5 VX 8 STR BS IV,Hyderabad,2015,"1,43,896",Diesel,2nd,"10,33,099"
445,Maruti Swift Dzire VDI BS IV,Hyderabad,2014,"1,55,205",Diesel,2nd,"4,49,499"
446,Maruti Swift Dzire VDI BS IV,Hyderabad,2016,"1,68,940",Diesel,1st,"5,53,599"
447,Nissan Micra XV PETROL,Hyderabad,2011,"55,390",Petrol,1st,"2,70,199"
448,Hyundai i20 MAGNA O 1.2,Hyderabad,2011,"39,597",Petrol,2nd,"3,16,899"
449,Ford Figo 1.2 ZXI DURATEC,Hyderabad,2011,"40,590",Petrol,1st,"2,27,099"
450,Maruti Swift VXI OPT,Hyderabad,2017,"29,996",Petrol,2nd,"5,10,299"
451,Hyundai Elite i20 ASTA 1.2,Hyderabad,2018,"16,885",Petrol,1st,"6,71,599"
452,Mahindra TUV300 T10 MT,Hyderabad,2018,"23,821",Diesel,1st,"7,31,699"
453,Hyundai i20 Active 1.4 SX,Hyderabad,2016,"57,997",Diesel,1st,"6,60,699"
454,Hyundai Accent GLE,Hyderabad,2008,"90,511",Petrol,2nd,"1,65,799"
455,Maruti S Cross ZETA 1.3 SHVS,Hyderabad,2018,"45,368",Diesel,1st,"8,44,299"
456,Toyota Innova 2.5 GX 8 STR BS IV,Hyderabad,2012,"1,05,927",Diesel,1st,"7,26,899"
457,Toyota Fortuner 3.0 MT 4X4,Hyderabad,2009,"2,15,056",Diesel,2nd,"8,03,599"
